,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3
1250,AHX25893@N,57.063069946347454,26.522271946893888,63.49271163044295,38.57785010457293,29.73709278894163,47.418607420204225,30.540797999453567,68.31494289351456,12.859283368190976,61.08159599890713,73.94087936709812,35.36302926252518,15.270398999726783,49.82972305174003,34.559324052013245,85.99645752477716,73.13717415658617,7.233346894607424,50.63342826225197,72.33346894607423,0.06508231432734946,0.06638891697126932,0.06482355818944512
1251,QCQ20020@N,74.7254373750961,32.9434723911714,68.29744276218462,49.01345892345013,34.55047104439927,49.81695825006407,42.58546431053864,81.1534319880076,21.69448181857629,58.65545084281737,105.2584117864257,32.139973064557466,9.64199191936724,65.8869447823428,41.7819649839247,102.84791380658388,86.77792727430516,8.838492592753303,49.01345892345013,98.02691784690026,0.06662753431807593,0.06541580976556706,0.06445732930242047
1252,AQW43023@N,51.720303747913825,26.25800036432548,68.42994034339367,46.94612186349101,36.60206111390824,41.37624299833106,33.4192731909597,55.6987886515995,15.118242634005579,54.903091670862366,74.79551618929077,26.25800036432548,15.913939614742715,55.6987886515995,36.60206111390824,62.860061478233725,56.49448563233664,14.322545653268444,45.35472790201674,77.18260713150217,0.06860514425664148,0.06780218265385206,0.06789569235237072
1253,AHN54764@N,49.70654738983919,29.663584732645965,67.34435452816922,38.48248830181098,29.663584732645965,44.09451784582508,35.275614276660065,66.54263602188149,12.82749610060366,59.32716946529193,76.16325809733424,36.87905128923553,14.430933113179119,50.508265896126915,36.0773327829478,86.5855986790747,68.14607303445695,7.2154665565895595,51.30998440241464,72.95638407218333,0.06529501003861274,0.06756699334310343,0.06541949033055505
1254,YP_009380521@N,51.720303747913825,26.25800036432548,68.42994034339367,46.94612186349101,36.60206111390824,41.37624299833106,33.4192731909597,55.6987886515995,15.118242634005579,54.903091670862366,74.79551618929077,26.25800036432548,15.913939614742715,55.6987886515995,36.60206111390824,62.860061478233725,56.49448563233664,14.322545653268444,45.35472790201674,77.18260713150217,0.06860514425664148,0.06780218265385206,0.06789569235237072
1255,AGJ98437@N,54.438571996866436,28.019853233681253,65.64651329033894,39.227794527153755,28.82042046892929,46.432899644386076,31.222122174673398,68.04821499608305,12.008508528720538,64.04537881984287,73.6521856428193,37.626660056657684,14.410210234464644,50.435735820626256,36.02552558616161,79.25615628955555,71.25048393707519,7.205105117232322,49.635168585378224,70.44991670182715,0.06592932689920791,0.06733802522502323,0.06616541262773294
1256,AHG97559@N,66.56911462539735,32.081501024287874,65.76707709979014,56.14262679250378,34.487613601109466,48.92428906203901,39.29983875475265,80.20375256071969,16.842788037751134,64.16300204857575,108.27506595697157,34.487613601109466,10.42648783289356,64.16300204857575,41.70595133157424,101.0567282265068,85.81801523997007,9.624450307286363,50.5283641132534,97.84857812407802,0.0667046394235343,0.06645513158496393,0.06480270338430492
1257,AHX26082@N,56.15764859732683,28.078824298663417,65.78467407115429,35.29909340403401,29.683328544301325,47.33287524631833,32.090084912758186,66.58692619397324,12.836033965103276,61.77341345705951,75.41169954498174,35.29909340403401,14.440538210741185,50.54188373759415,35.29909340403401,85.84097714162816,68.99368256243011,7.220269105370592,50.54188373759415,73.00494317652488,0.06515217290462234,0.06705367171070284,0.06554203256572017
1258,APD70934@N,69.82919717957199,34.51328136461604,65.01339047753254,51.36860482175411,35.31591581495595,48.960701470734385,41.73699141767521,78.65817613331097,20.065861258497698,61.000218225833,104.34247854418804,32.105378013596315,8.828978953738988,65.81602492787245,41.73699141767521,109.15828524622748,84.27661728569034,8.828978953738988,49.763335921074294,101.1319407428284,0.06641203020589449,0.06619233552912425,0.06476118392507321
1259,APV46112@N,55.350549892309985,27.27418400490637,65.77891436477418,40.911276007359554,29.68072965239811,44.92218541984579,28.878547769900862,68.98764189476317,11.230546354961447,59.36145930479622,72.9985513072494,39.306912242365065,16.043637649944923,52.944004244818245,34.493820947381586,87.43782519219984,66.58109624727143,7.219636942475216,50.53745859732651,74.60291507224389,0.06531885476660886,0.06676452187290219,0.06573474086324285
1260,AQD20737@N,56.98974250260572,27.290862606881614,66.6218116579757,37.725604191865756,29.698879895724108,47.35767334723574,31.30422475495244,69.0298289468182,12.842758873826641,62.60844950990488,73.04319109488902,37.725604191865756,15.250776162669137,51.371035495306565,32.90956961418077,87.49129482794399,65.81913922836154,7.2240518665274855,48.96301820646407,73.84586352450319,0.06486138583210846,0.06625899008303335,0.06620719447069316
1261,AFQ94222@N,51.91885312158308,29.553808699978063,63.101375332385594,38.34007615132289,28.755057113492168,45.52884042969593,33.54756663240753,69.49138802427274,11.981273797288404,57.510114226984335,75.082649129674,37.541324564837,14.377528556746084,51.12010153509719,35.145069805379315,83.07016499453293,67.89388485130095,7.987515864858936,53.51635629455487,74.2838975431881,0.06629506120248488,0.06741741312661557,0.06753593918500592
1262,AHX25929@N,57.742202537161795,28.06912623334254,66.56392792478374,36.89085162096448,29.673076303819258,48.1185021143015,30.475051339057615,67.3659029600221,12.029625528575375,61.752077713353586,75.38565331240568,35.28690155048776,14.435550634290449,51.32640225525493,34.484926515249406,86.61330380574269,68.16787799526045,7.217775317145224,50.52442722001657,69.77182806573717,0.06521650804990077,0.06711253325539905,0.06569592345634191
1263,AGZ89672@N,54.438571996866436,28.019853233681253,65.64651329033894,39.227794527153755,28.82042046892929,46.432899644386076,31.222122174673398,68.04821499608305,12.008508528720538,64.04537881984287,73.6521856428193,37.626660056657684,14.410210234464644,50.435735820626256,36.02552558616161,79.25615628955555,71.25048393707519,7.205105117232322,49.635168585378224,70.44991670182715,0.06592932689920791,0.06733802522502323,0.06616541262773294
1264,QCQ20032@N,75.54129813564455,32.948864080440714,67.50498982334194,50.62874236750646,34.55612574290124,49.8251115362762,41.78880322397359,80.36308312302613,21.698032443217055,57.86141984857881,106.07926972239449,32.14523324921045,9.643569974763135,65.09409732965116,41.78880322397359,103.6683772287037,86.79212977286822,8.839939143532874,49.02148070504594,98.04296141009188,0.06603285720799243,0.06582778062030682,0.06450853094143948
1265,AFW98998@N,73.82586358673159,33.703111637420946,64.99885815788325,51.35712249511763,34.505566676407156,49.7522124171452,42.530117066269284,80.2455038986213,19.25892093566911,61.789038001938394,105.92406514618011,32.90065659843473,8.02455038986213,64.19640311889704,40.92520698829686,103.51670002922147,85.86268917152478,8.827005428848341,50.55466745613141,98.7019697953042,0.0666171900956609,0.06620584675572698,0.06472192416239914
1266,APV46139@N,56.08909156023626,27.24327304354333,63.300546189409495,40.864909565314996,29.64709125326774,46.47381872133862,28.04454578011813,68.90945534543313,11.217818312047253,58.492909769960676,75.31963723803156,39.262364092165384,15.224181994921272,51.28145514078744,36.85854588244097,87.3387282866536,65.70436439913391,7.211454629173234,52.082727877362245,72.91581902830714,0.0656418270426394,0.06746225778190826,0.06562317860064858
1267,AHX25947@N,55.35148749438091,28.076841482656985,65.78002861651065,36.09879619198755,29.6812324245231,47.32953278505035,31.28562336638921,67.38441955837676,12.835127534928906,61.76905126184537,75.40637426770733,35.296600721054496,14.43951847679502,50.538314668782576,34.49440525012144,85.83491538983706,69.79100597117593,7.21975923839751,50.538314668782576,72.99978785490816,0.06513850596693692,0.06701070648735483,0.06565531661265148
1268,AHX26145@N,57.74940596478042,28.07262789954604,65.77015679322214,36.89545381083194,29.676778065234384,48.12450497065035,30.478853148078557,67.3743069589105,12.031126242662587,62.56185646184546,75.39505778735221,35.29130364514359,14.437351491195106,50.53073021918287,34.48922856229942,86.62410894717063,68.97845712459883,7.218675745597553,50.53073021918287,69.78053220744302,0.06513075780494199,0.06712660056823101,0.06566755878265439
1269,AHX25938@N,56.19043992948193,28.095219964740966,65.02036620411481,36.92514623937384,29.700661105583304,47.36051365484906,31.306102246425645,66.62580734495714,12.843529126738726,61.809483922430125,74.65301304916885,34.51698452811033,14.448970267581068,50.57139593653373,35.3197050985315,85.89110103506523,70.639410197063,7.224485133790534,50.57139593653373,73.0475719083265,0.06505097140702086,0.06677563967756318,0.06545281849424543
1270,AHX26154@N,56.171232730703146,28.085616365351573,66.6030330949766,36.11007818402345,29.69050872908595,47.34432473016408,31.295401092820324,67.40547927684378,12.839138909875006,61.788356003773465,75.42994109551566,34.50518582028908,14.444031273609381,50.55410945763283,34.50518582028908,85.0592952779219,69.81281782244534,7.222015636804691,50.55410945763283,73.0226025499141,0.06506353969236454,0.06693085390007172,0.06555942454037596
1271,AHX26172@N,57.622858489266314,29.611746723650743,67.22666823747737,36.81460403480903,29.611746723650743,44.817778824984906,29.611746723650743,68.02698571649495,11.204444706246226,62.42476336337184,76.03016050667082,36.01428655579144,14.405714622316578,51.22031865712561,35.21396907677386,83.23301781782912,69.62762067453012,7.202857311158289,49.61968369909044,70.42793815354771,0.06568017945858662,0.06774354469887434,0.06625879682495149
1272,AJP67414@N,70.65045810841023,33.71953682446853,64.22768918946386,53.79068969617598,35.32522905420512,48.97361300696619,40.94515185828321,77.87607314222493,21.67684510144405,59.41061250025407,105.17284104774706,32.916690709600225,9.634153378419578,65.83338141920045,42.5508440880198,105.97568716261536,86.7073804057762,8.83130726355128,48.170766892097895,100.35576435853727,0.06613739654136884,0.0662354537341187,0.06478103485621421
1273,QCE31533@N,57.62668798509303,28.012973326086886,64.83002398322965,37.61742132360239,29.61371465900614,44.820757321739016,28.813343992546514,67.23113598260854,11.205189330434754,62.428911983850774,76.83558398012403,36.016679990683144,15.207042662732881,51.223722653416026,34.41593865776389,82.43817864534141,68.83187731552778,7.2033359981366285,49.62298132049677,68.83187731552778,0.06580812176370376,0.06751054815069163,0.06631066362597927
1274,AFX98013@N,65.76875429294078,32.08231916728819,66.57081227212299,56.14405854275433,34.4884931048348,48.92553673011449,39.30084097992803,79.40373993903827,16.041159583644095,63.36258035539417,109.07988516877985,35.29055108401701,10.426753729368661,64.16463833457638,41.707014917474645,101.0593053769578,85.82020377249592,9.624695750186458,50.5296526884789,98.65313143941118,0.06676524016456978,0.06646852250428614,0.06470825814893934
1275,AIJ01335@N,69.84701998730633,32.91641171815586,65.83282343631171,52.18455516293002,35.32492964875262,49.776037232333245,41.747644130344014,77.87541308929556,20.070982754973084,61.818626885317094,104.36911032586004,32.91641171815586,8.831232412188156,66.63566274651063,42.55048344054293,106.7776282564568,84.29812757088695,8.831232412188156,49.776037232333245,100.35491377486541,0.06622630642207007,0.06612015251475586,0.06481423086425074
1276,AIJ01341@N,69.85937497611162,32.922234184144564,65.84446836828913,52.1937859016926,35.33117814883806,49.78484193699909,41.75502872135408,77.88918819175665,20.87751436067704,60.22359911733761,105.9935344465142,32.922234184144564,8.832794537209516,66.64744968985363,41.75502872135408,106.7965157680787,84.31303876427266,8.832794537209516,49.78484193699909,100.37266519556269,0.06601745877695907,0.06620696658195248,0.06479425307658697
1277,QCQ19798@N,69.89365771637615,32.938390418062326,66.68015621217495,51.41602406721924,35.348516546213226,49.00589793906834,41.775519554615634,78.73078685292946,20.887759777307817,61.056528579822846,103.63542351048878,32.13501504201202,8.837129136553306,66.68015621217495,42.57889493066593,105.24217426258939,85.15778986133186,8.837129136553306,49.80927331511864,102.83204813443848,0.06611978319473891,0.06605059191777914,0.0644542488371814
1278,AFP81695@N,73.8285442825748,33.704335433349364,65.80370251272971,50.55650315002405,34.50681961033388,49.75401897303954,42.53166138017896,80.24841769845088,19.25962024762821,61.79128162780717,105.12542718497065,32.90185125636486,8.024841769845088,65.00121833574521,40.926693026209946,103.52045883100162,85.86580693734243,8.827325946829596,50.55650315002405,98.70555376909458,0.06657720302211742,0.06619122695133813,0.06474739304203575
1279,AVK78141@N,70.68558702312961,32.93305759032175,66.66936048772452,52.21094496026619,35.34279351156481,50.604454346104156,40.162265354050916,77.91479478685878,20.081132677025458,60.243398031076374,104.42188992053238,32.93305759032175,8.835698377891202,65.8661151806435,41.76875596821295,106.02838053469442,85.14400255058794,8.835698377891202,50.604454346104156,102.01215399928932,0.06611214731649434,0.06601519795718475,0.06462734764530258
1280,AGR51642@N,73.20814790955477,31.37492053266633,66.77226677464886,52.29153422111055,34.592861100119286,49.073593653657596,43.44219766061492,81.25299932818717,20.112128546580983,60.33638563974294,106.19203872594758,32.17940567452957,8.849336560495631,65.16329649092238,43.44219766061492,102.16961301663139,85.27542503750337,8.849336560495631,50.682563937384074,98.95167244917843,0.06580376828950843,0.06531757492133893,0.06439351492591334
1281,AJP67396@N,71.18963031291248,31.99533946647752,69.5898633395886,49.59277617304016,32.79522295313946,49.59277617304016,40.79405781975884,84.78764958616543,19.99708716654845,62.39091195963116,94.38625142610869,34.39498992646333,8.798718353281318,71.98951379957442,47.19312571305434,102.38508629272806,79.18846517953186,9.598601839943257,49.59277617304016,98.38566885941837,0.0667524953666838,0.06733809037447278,0.06602592759690548
1282,AJP67426@N,71.43726827800874,32.909303364026506,66.62127266376096,51.370619885309665,35.31730117115039,49.76528801389374,40.93596272110614,79.46392763508838,20.86931432840705,61.00261111380522,101.93857383491137,32.909303364026506,8.026659357079636,68.22660453517689,44.14662646393799,105.95190351345119,83.4772573136282,8.829325292787598,49.76528801389374,99.53057602778748,0.06625700515281367,0.06609195529538583,0.06498510384383696
1283,AIE15935@N,70.67652913840872,32.92883743948588,65.85767487897176,51.40111210066089,35.33826456920436,49.79482734751524,41.763403581786974,78.70795290413699,20.078559414320658,62.645105372680455,104.40850895446742,32.92883743948588,8.031423765728263,65.05453250239894,42.5665459583598,106.8179360841859,84.32994954014677,8.83456614230109,49.79482734751524,101.19593944817612,0.06616162352014414,0.06607535494335723,0.06462064496367223
1284,AGG55737@N,70.72572140318809,32.951756562849,69.11831864402473,51.4368882932277,35.362860701594045,49.82948553406434,40.18506897908414,78.76273519900492,20.896235869123753,60.27760346862621,104.48117934561877,32.14805518326732,8.840715175398511,65.903513125698,42.59617311782919,104.48117934561877,85.99604761524006,8.840715175398511,49.02578415448266,102.07007520687372,0.06588079616427572,0.06594830267204715,0.06446952158199433
1285,AGZ48818@N,65.04317185830054,33.31479534205637,69.00921892283105,56.31786831633339,30.93516710333806,42.83330829692962,34.10800475496247,61.07712479377001,11.104931780685456,61.07712479377001,80.90736011642261,47.592564774366245,13.48456001940377,65.83638127120663,49.178983600178455,77.7345224647982,73.76847540026768,8.725303541967145,40.453680058211305,73.76847540026768,0.07013561069852291,0.07096333132101272,0.06569164507436025
1286,APV46184@N,56.951095171868694,26.47022733340376,61.7638637779421,40.106405050611755,29.678739737452698,46.52342985870963,30.480867838464935,68.98301668705221,10.427665313159055,59.357479474905396,72.99365719211339,40.106405050611755,15.240433919232467,52.13832656579528,32.88725214150164,90.64047541438256,66.57663238401551,7.219152909110115,49.73194226275857,76.20216959616234,0.06525748170462169,0.06689848472580964,0.0657159325573336
1287,APW85794@N,56.182341299404946,27.288565773996687,64.20839005646279,40.932848660995035,29.69638040111404,46.551082790935524,30.498985276819827,68.22141443499171,12.84167801129256,59.39276080222808,73.03704368922644,38.525034033877674,16.052097514115697,51.36671204517024,32.906799903937184,90.6943509547537,66.61620468358015,7.223443881352065,48.95889741805288,73.83964856493222,0.06506183720514462,0.0666982149347503,0.06563507215432007
1288,AHX25956@N,55.344208989507145,28.07314948743116,64.96928881376925,36.09404934098292,29.67732945814151,47.323309135955384,31.281509428851862,68.17764875518996,12.833439765682815,61.76092887234855,75.39645862338654,35.291959355627746,14.437619736393168,50.53166907737609,34.489869370272565,85.82362843300383,69.78182872590031,7.218809868196584,50.53166907737609,72.99018866732102,0.06515548492763971,0.06703303075967054,0.06572149895751375
1289,AQD20746@N,56.154084135528585,27.274840865828168,62.57169375101756,40.11006009680613,29.681444471636535,46.527669712295115,29.681444471636535,70.59370577037879,11.230816827105716,59.36288894327307,72.19810817425103,38.50565769293389,15.24182283678633,52.14307812584797,32.890249279381024,89.84653461684573,68.18710216457042,7.2198108174251034,49.7364745200396,75.40691298199553,0.0651423458372322,0.06672993994843857,0.06592651227820666
1290,AGM75126@N,67.06479625980134,38.32274071988648,91.81489964139469,59.08089194315832,39.121131151550784,39.91952158321509,41.51630244654369,75.04870057644436,17.564589496614637,71.85513884978715,102.19397525303062,35.927569424893576,11.177466043300223,56.68572064816542,42.314692878207985,90.21811877806608,101.39558482136631,18.36297992827894,53.492158921508214,102.19397525303062,0.06816076484453479,0.06691279054775619,0.0665360129434074
1291,AJA91196@N,61.63362985133816,28.81572304737888,87.24760589345273,52.828825586861285,41.62271106843617,47.22576832764872,35.21921705790752,76.84192812634369,9.605241015792961,67.23668711055073,88.04804264476881,39.22140081448792,18.41004528026984,50.427515332913046,48.02620507896481,96.05241015792961,72.83974436976328,13.607424772373362,63.234503353970325,88.84847939608488,0.06592635428493167,0.0679755169727592,0.06566137742622899
1292,AJA91207@N,61.63362985133816,28.81572304737888,87.24760589345273,52.828825586861285,41.62271106843617,47.22576832764872,35.21921705790752,76.84192812634369,9.605241015792961,67.23668711055073,88.04804264476881,39.22140081448792,18.41004528026984,50.427515332913046,48.02620507896481,96.05241015792961,72.83974436976328,13.607424772373362,63.234503353970325,88.84847939608488,0.06592635428493167,0.0679755169727592,0.06566137742622899
1293,AJA91217@N,61.63362985133816,28.81572304737888,87.24760589345273,52.828825586861285,41.62271106843617,47.22576832764872,35.21921705790752,76.84192812634369,9.605241015792961,67.23668711055073,88.04804264476881,39.22140081448792,18.41004528026984,50.427515332913046,48.02620507896481,96.05241015792961,72.83974436976328,13.607424772373362,63.234503353970325,88.84847939608488,0.06592635428493167,0.0679755169727592,0.06566137742622899
1294,YP_009113025@N,61.63362985133816,28.81572304737888,87.24760589345273,52.828825586861285,41.62271106843617,47.22576832764872,35.21921705790752,76.84192812634369,9.605241015792961,67.23668711055073,88.04804264476881,39.22140081448792,18.41004528026984,50.427515332913046,48.02620507896481,96.05241015792961,72.83974436976328,13.607424772373362,63.234503353970325,88.84847939608488,0.06592635428493167,0.0679755169727592,0.06566137742622899
1295,QBP43256@N,63.77808689679643,41.45575648291768,85.30319122446522,48.63079125880728,34.280721707028086,48.63079125880728,36.67239996565795,74.93925210373581,14.350069551779198,66.96699124163625,98.85603469003448,23.119556500088706,15.944521724199108,56.60305212090684,39.86130431049777,81.31706079341545,90.88377382793492,12.755617379359286,48.63079125880728,95.66713034519465,0.06963736261825264,0.06863156943741566,0.06450498173437624
1296,AHX25902@N,56.96163120790383,28.07967735600893,65.7866726626495,36.102442314868625,29.68423034778087,47.33431325727219,31.288783339552808,66.58894915853546,12.83642393417551,61.775290183219646,75.41399061328113,35.300165818982656,14.44097692594745,50.54341924081607,35.300165818982656,85.04130856391276,69.79805514207933,7.220488462973725,50.54341924081607,72.20488462973725,0.06512891245066375,0.06703282561659657,0.06556176604677033
1297,APY23605@N,57.72654450423071,28.061514689556596,66.54587769237706,40.08787812793799,29.665029814674114,45.70018106584931,32.070302502350394,68.14939281749459,12.026363438381397,59.33005962934823,74.56345331796466,37.68260544026171,14.431636126057677,50.51072644120187,32.87206006490916,86.58981675634607,67.34763525493582,7.215818063028839,49.70896887864311,73.76169575540591,0.0656877671437854,0.06709425921038445,0.06546041108707025
1298,AHB73989@N,44.716296024840744,31.141706160156946,64.6789281787875,43.119285452525,31.141706160156946,39.12675902173565,31.940211446314816,65.47743346494538,15.970105723157408,60.68640174799815,70.2684651818926,40.72376959405139,15.171600436999537,57.49238060336667,35.93273787710417,87.03707619120787,70.2684651818926,6.388042289262963,43.119285452525,74.26099161268195,0.06706416472994729,0.06918994344057965,0.06524060567160274
1299,QCQ19876@N,72.29297999711459,32.13021333205093,66.67019266400567,51.408341331281484,34.53997933195475,49.80183066467894,41.7692773316662,79.52227799682605,19.278127999230556,62.653915997499304,105.22644866246678,32.9334686653522,8.835808666314005,66.67019266400567,41.7692773316662,103.61993799586423,85.14506532993495,8.835808666314005,50.60508599798021,99.60366132935788,0.06622557067255848,0.06613263717644854,0.06438645884971989
1300,QCQ19822@N,72.35867133961233,32.159409484272146,67.53475991697151,50.65106993772863,35.37535043269936,49.84708470062183,41.80723232955379,79.59453847357356,20.09963092767009,61.102878020117075,105.32206606099128,32.159409484272146,8.84383760817484,66.73077467986471,42.61121756666059,103.71409558677767,84.41844989621438,8.84383760817484,49.84708470062183,101.30213987545726,0.06605773537101248,0.065639701114975,0.06431732640720894
1301,QCQ19864@N,69.8896464491193,32.93650005073438,65.06967083193865,50.60974398039673,35.346487859324704,49.806414710866626,43.37978055462577,78.72626841395046,20.886561007782777,61.05302448428812,105.236134308444,32.13317078120427,9.639951234361282,65.87300010146876,42.576451285095665,106.0394635779741,85.95623183972143,8.836621964831176,49.003085441336516,100.41615869126335,0.06600553462994559,0.06608106279706327,0.06458413304288428
1302,QCQ19804@N,69.85942181906833,33.72523811955023,65.04153065913259,51.390839039314635,35.33120183952881,49.78487531933605,42.558038579432434,78.69222227895054,20.07454649973228,61.02662135918613,103.58465993861856,32.119274399571644,8.832800459882202,66.64749437911117,42.558038579432434,106.79658737857572,85.11607715886487,8.832800459882202,49.78487531933605,101.17571435865068,0.06610610740674829,0.06619885901015699,0.06471317359380352
1303,AXE71621@N,68.56695754405196,31.891608160024166,83.71547142006344,62.98592611604773,31.891608160024166,58.99947509604471,45.44554162803444,64.58050652404894,19.134964896014502,71.75611836005437,100.45856570407612,44.64825142403383,17.54038448801329,64.58050652404894,39.86451020003021,88.49921264406706,98.06669509207431,16.743094284012688,63.78321632004833,94.8775342760719,0.06911621695527187,0.06819725099431699,0.06539632804980693
1304,APU51865@N,56.10054962480258,28.05027481240129,64.91635028012871,39.27038473736181,29.653147658824224,46.483312546265,30.454584082035687,68.92353239618603,11.220109924960516,60.909168164071374,72.93071451224336,38.468948314150346,15.227292041017844,51.29193108553379,32.85889335167008,89.76087939968413,65.71778670334017,7.212927808903189,49.68905823911086,74.5335873586663,0.06552621869940904,0.06681865103284923,0.06621870705627615
1305,AFY11698@N,51.10641063272873,30.344431313182685,71.86838995227478,39.12834564068294,28.747355980909912,42.32249630522848,32.740044311591845,67.07716395545647,11.179527325909412,62.285937958638144,72.66692761841117,38.329807974546554,14.373677990454956,53.502023631137895,35.13565731000101,81.45084194591142,67.07716395545647,7.186838995227478,52.703485965001505,72.66692761841117,0.06690028131484646,0.06756809490694685,0.06699395764182023
1306,QCQ19972@N,73.8394108287687,33.70929624791615,66.61599020421525,48.95873978864012,34.5118985395332,49.76134208025717,43.340523747320766,80.26022916170511,20.065057290426278,62.60297874612999,105.1409002018337,32.9066939562991,8.026022916170511,65.01078562098115,40.93271687246961,102.73309332698256,85.87844520302448,8.828625207787564,50.56394437187423,98.7200818688973,0.0664671892262458,0.06618403380673146,0.06474648534997159
1307,AFY11707@N,50.32765959995,30.35636610790635,71.89665657135714,39.143735244405555,28.758662628542858,42.339142203132546,32.752921326951586,67.10354613326668,11.183924355544445,62.310435695176196,72.69550831103889,37.546031765042066,14.379331314271429,53.52306655867699,35.94832828567857,80.68402570785635,67.90239787294841,7.1896656571357145,52.72421481899524,73.49436005072064,0.06696864740577035,0.06734998426904122,0.0668296286434424
1308,AHX25965@N,55.30296333800388,28.853720002436805,64.1193777831929,36.06715000304601,28.853720002436805,48.08953333739468,31.258196669306543,66.52385445006264,12.02238333434867,61.71490111632317,75.34026889525167,35.2656577807561,14.426860001218403,50.49401000426441,34.464165558466185,87.36265222960033,69.72982333922228,7.213430000609201,50.49401000426441,73.73728445067184,0.06547394845600775,0.06721571645394617,0.0658181128001348
1309,AQD20755@N,56.133902635667646,28.066951317833823,63.35111868882491,38.491818950172096,30.472690002219576,46.51094789812462,30.472690002219576,69.76642184718693,11.226780527133528,60.94538000443915,72.17216053157269,38.491818950172096,15.236345001109788,50.520512372100875,33.68034158140058,89.81424421706822,68.16259605759642,7.217216053157268,50.520512372100875,72.97407342636794,0.06533952952974867,0.06695066074837794,0.06579691492662139
1310,AIG54295@N,64.2517256159393,25.700690246375725,66.66116532653703,35.33844908876662,30.519569667571172,41.763621650360555,36.14159565896586,65.8580187563378,10.440905412590139,61.039139335142345,77.10207073912717,37.74788879936435,12.850345123187862,52.20452706295069,36.14159565896586,79.5115104497249,75.4957775987287,8.031465701992413,48.18879421195448,65.05487218613855,0.06419699587353714,0.06688626894640835,0.06577016498081319
1311,AGK89914@N,73.12017698951313,32.94425556670372,67.49554799031982,51.42517942119605,34.5512924236161,49.01462413582748,41.78295827972179,78.74480598870645,20.08796071140471,61.06740056267031,104.45739569930447,32.94425556670372,10.445739569930447,65.08499270495125,42.586476708177976,105.26091412776066,85.97647184481214,8.83870271301807,49.01462413582748,98.83276670011115,0.06595720191286293,0.06588408548771137,0.06464028414323744
1312,AGZ48831@N,65.05119859639655,33.31890659815433,68.22442779622077,57.11812559683599,30.938984698286163,42.838594197626996,34.11221389811038,61.08466209661627,11.899609499340832,61.08466209661627,80.91734459551765,47.59843799736333,13.486224099252942,65.8445058963526,49.18505259727544,77.74411539569343,73.77757889591315,8.72638029951661,39.66536499780277,73.77757889591315,0.07010946067661357,0.07089169422386633,0.06569154514346458
1313,APV46157@N,55.376338511914376,27.286891440653463,63.401894817988925,40.930337160980194,29.694558332475825,46.54822657523238,29.694558332475825,69.01978423224111,11.235778828504367,59.38911666495165,73.83511801588584,38.52267026915783,15.248556981541642,51.3635603588771,32.904780854905646,91.49134188924984,67.4146729710262,7.223000675467093,49.758449097662194,74.6376736464933,0.06521924966496534,0.06663286024569866,0.06559225948188126
1314,APU51847@N,56.0579282761143,27.228136591255517,63.265376197329,38.439722246478375,29.630619231660415,43.24468752728817,30.43144677846205,68.0703414781388,12.813240748826125,60.062066010122464,72.07447921214695,40.84220488688327,14.414895842429392,52.053790542106135,36.03723960607348,86.48937505457634,70.4728241185437,7.207447921214696,51.2529629953045,72.8753067589486,0.06573182357757526,0.0679334363312919,0.06550719328950001
1315,QBP43268@N,70.40012203529508,39.550630356907355,82.2653111423673,49.04278164256512,32.43151689266403,41.9236681783218,41.9236681783218,70.40012203529508,13.4472143213485,64.07202117818991,96.50353807085395,35.59556732121662,15.029239535624795,55.370882499670294,36.38657992835476,83.05632374950544,85.42936157091988,12.656201714210352,54.57986989253215,89.38442460661062,0.07072908495577845,0.07061304333052337,0.06764526457555103
1316,QCQ19828@N,70.7263481923432,32.95204858961444,65.90409717922888,50.63363563770024,35.3631740961716,51.43734413988596,41.792842113657336,77.95972471201465,19.289004052457233,61.885554668300294,105.28581378632907,32.14834008742872,8.8407935240429,65.10038867704316,42.59655061584306,106.08952228851479,85.99680973387183,8.8407935240429,49.82992713551452,101.26727127540047,0.0657911999856842,0.06602657344960255,0.06447372437899526
1317,ATO98132@N,65.1027703745351,34.139257635426944,68.27851527085389,56.369471909658444,30.963512739108157,42.872556100303605,34.139257635426944,61.927025478216315,11.11510713711575,59.545216805977226,82.56936730428842,46.04830099662239,13.496915809354839,64.30883415045541,47.63617344478178,82.56936730428842,72.24819639125236,8.73329846487666,40.490747428064516,74.63000506349147,0.06920415382900612,0.07097821450106032,0.06588140759023715
1318,ATO98145@N,74.09984333114706,30.277355339608473,57.36762064346868,53.38375809878336,29.48058283067141,48.60312304516097,31.870900357482604,62.94502820602814,11.951587634055976,54.97730311665749,84.4578859473289,43.02571548260151,13.545132651930107,56.57084813453162,41.432170464727385,75.69338834902118,85.25465845626597,9.56127010724478,40.63539795579032,78.08370587583238,0.06987481623571057,0.06972364283182138,0.06362903199540292
