,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4
1289,AQD20746@N,52.55882713067514,25.5285731777565,58.56555023132373,37.54201937905367,27.781094340499717,43.54874247970226,27.781094340499717,66.07395410713447,10.511765426135028,55.562188680999434,67.57563488229661,36.04033860389153,14.265967364040396,48.80462519276978,30.784455890824013,84.09412340908023,63.82143294439125,6.757563488229661,46.552104030026555,70.57899643262091,0.06097161669456395,0.06245756532553412,0.06170557699411011,0.06402485340471847
1290,AGM75126@N,62.922728757031614,35.955845004018066,86.14421198879327,55.431927714527845,36.70492510826844,37.454005212518815,38.95216542101957,70.41352979953537,16.47976229350828,67.41720938253387,95.88225334404817,33.708604691266935,10.487121459505268,53.18468740177672,39.70124552526995,84.64605178029252,95.1331732397978,17.228842397758655,50.188366984775215,95.88225334404817,0.06395100794118454,0.06278011124796644,0.06242660424694131,0.061762172313531385
1291,AJA91196@N,57.84089679414633,27.042497202458026,81.87867208522013,49.57791153783971,39.06138484799492,44.31964819291732,33.051941025226476,72.1133258732214,9.014165734152675,63.09916013906873,82.6298525630662,36.807843414456755,17.277150990459294,47.32437010430154,45.070828670763376,90.14165734152675,68.35742348399111,12.770068123382956,59.34325774983844,83.38103304091224,0.061869460932394975,0.063792524815326,0.06162078988747961,0.061536746518743135
1292,AJA91207@N,57.84089679414633,27.042497202458026,81.87867208522013,49.57791153783971,39.06138484799492,44.31964819291732,33.051941025226476,72.1133258732214,9.014165734152675,63.09916013906873,82.6298525630662,36.807843414456755,17.277150990459294,47.32437010430154,45.070828670763376,90.14165734152675,68.35742348399111,12.770068123382956,59.34325774983844,83.38103304091224,0.061869460932394975,0.063792524815326,0.06162078988747961,0.061536746518743135
1293,AJA91217@N,57.84089679414633,27.042497202458026,81.87867208522013,49.57791153783971,39.06138484799492,44.31964819291732,33.051941025226476,72.1133258732214,9.014165734152675,63.09916013906873,82.6298525630662,36.807843414456755,17.277150990459294,47.32437010430154,45.070828670763376,90.14165734152675,68.35742348399111,12.770068123382956,59.34325774983844,83.38103304091224,0.061869460932394975,0.063792524815326,0.06162078988747961,0.061536746518743135
1294,YP_009113025@N,57.84089679414633,27.042497202458026,81.87867208522013,49.57791153783971,39.06138484799492,44.31964819291732,33.051941025226476,72.1133258732214,9.014165734152675,63.09916013906873,82.6298525630662,36.807843414456755,17.277150990459294,47.32437010430154,45.070828670763376,90.14165734152675,68.35742348399111,12.770068123382956,59.34325774983844,83.38103304091224,0.061869460932394975,0.063792524815326,0.06162078988747961,0.061536746518743135
1295,QBP43256@N,59.74258174125053,38.83267813181284,79.90570307892258,45.55371857770353,32.11163768592216,45.55371857770353,34.35198450121906,70.19753354596938,13.44208089178137,62.72971082831305,92.60100169893832,21.656685881203316,14.935645435312633,53.021541295359846,37.33911358828158,76.17179172009442,85.133178981282,11.948516348250106,45.55371857770353,89.61387261187579,0.06523111668743131,0.06428896422967291,0.06042348291537443,0.06327416440188983
1296,AHX25902@N,53.320516880391146,26.28476184244634,61.58144203087428,33.79469379743101,27.786748233443273,44.30859853440954,29.288734624440206,62.332435226372745,12.01589112797547,57.826476053381946,70.59336037685588,33.04370060193254,13.517877518972403,47.312571316403414,33.04370060193254,79.60527872283748,65.33640800836662,6.758938759486202,47.312571316403414,67.58938759486202,0.06096572731655324,0.062747938112666,0.061370911946777386,0.06392222712553652
1297,APY23605@N,54.020051561758386,26.259747286965883,62.27311499480481,37.513924695665544,27.760304274792503,42.765874153058725,30.011139756532437,63.77367198263143,11.254177408699663,55.520608549585006,69.77589993393792,35.26308921392561,13.505012890439597,47.267545116538585,30.761418250445747,81.03007734263758,63.02339348871811,6.752506445219798,46.51726662262528,69.02562144002461,0.0614701018146687,0.06278628615605633,0.06125734378433605,0.06420777433162798
1298,AHB73989@N,41.926612455310945,29.19889081709155,60.64385015857476,40.42923343904984,29.19889081709155,36.68578589839708,29.947580325222102,61.39253966670531,14.973790162611051,56.900402617922,65.88467671548862,38.18316491465818,14.2251006544805,53.905644585399784,33.691027865874865,81.60715638623023,65.88467671548862,5.989516065044421,40.42923343904984,69.62812425614139,0.06288028066344405,0.06487343993846365,0.06117048667947652,0.06238628458806328
1299,QCQ19876@N,67.79360763278375,30.13049228123722,62.52077148356724,48.208787649979556,32.390279202330014,46.702263035917696,39.16963996560839,74.57296839606212,18.07829536874233,58.75445994841258,98.67736222105191,30.883754588268154,8.285885377340236,62.52077148356724,39.16963996560839,97.17083760699003,79.84580454527864,8.285885377340236,47.455525342948626,93.40452607183539,0.062103821887157164,0.06201667238838881,0.06037917275365472,0.06223802593986876
1300,QCQ19822@N,67.88224587065544,30.16988705362464,63.35676281261175,47.51757210945881,33.18687575898711,46.76332493311819,39.220853169712036,74.67047045772098,18.856179408515402,57.32278540188682,98.8063801006207,30.16988705362464,8.296718939746777,62.60251563627113,39.97510034605265,97.29788574793946,79.19595351576469,8.296718939746777,46.76332493311819,95.03514421891762,0.06197111349747714,0.061578940678030165,0.060338373882318844,0.06186439560155779
1301,QCQ19864@N,65.54363145265081,30.888378040904406,61.02338100764041,47.46262967260921,33.14850326340961,46.70925459844081,40.68225400509361,73.83075726850322,19.587751928378403,57.25650563679841,98.69213471606042,30.135002966736007,9.040500890020802,61.77675608180881,39.92887893092521,99.44550979022883,80.61113293601882,8.287125815852402,45.95587952427241,94.17188427105002,0.06190104908843548,0.0619718806150116,0.060568035881159006,0.062183960246993845
1302,QCQ19804@N,65.48120940875161,31.611618335259397,60.96526393228598,48.170085082300034,33.11693349408127,46.66476992347816,39.890851708779714,73.76044278227192,18.816439485273452,57.20197603523129,97.092827744011,30.10630317643752,8.279233373520318,62.47057909110786,39.890851708779714,100.10345806165476,79.78170341755943,8.279233373520318,46.66476992347816,94.8348550057782,0.061963121789209784,0.06205006048706407,0.06065748557976336,0.06267175273302467
1303,AXE71621@N,64.17687967737166,29.849711477847283,78.35549262934911,58.95318016874838,29.849711477847283,55.22196623401747,42.535838855932376,60.44566574264074,17.90982688670837,67.16185082515638,94.02659115521894,41.78959606898619,16.417341312816006,60.44566574264074,37.3121393473091,82.8329493510262,91.78786279438039,15.671098525869823,59.699422955694565,88.80289164659567,0.06469097212668118,0.06383084401226236,0.06120925336227725,0.06402614355259713
1304,APU51865@N,52.494072266000764,26.247036133000382,60.74314076494374,36.74585058620053,27.74686676917183,43.49508844897206,28.496782087257557,64.49271735537236,10.498814453200152,56.993564174515114,68.242293945801,35.995935268114806,14.248391043628779,47.99458035748641,30.746528041514733,83.99051562560122,61.493056083029465,6.749237862771526,46.49474972131496,69.74212458197243,0.06131380321100825,0.06252315029876888,0.06196177429314315,0.0642859541113546
1305,AFY11698@N,47.79434261899131,28.37789093002609,67.21079430795653,36.592543567665224,26.884317723182612,39.57968998135218,30.61825074029131,62.7300746874261,10.45501244790435,58.24935506689566,67.95758091137827,35.845756964243485,13.442158861591306,50.03470242925653,32.85861055055653,76.1722335490174,62.7300746874261,6.721079430795653,49.28791582583479,67.95758091137827,0.06256465533153706,0.0631891897339986,0.06265226074955102,0.06480729076317414
1306,QCQ19972@N,69.2130502635047,31.597262076817362,62.442208389900976,45.89126158775855,32.349577840551106,46.6435773514923,40.62505124162232,75.23157637337466,18.807894093343666,58.680629571232245,98.55336504912081,30.844946313083614,7.523157637337467,60.93757686243348,38.36810395042108,96.29641775791958,80.4977867195109,8.275473401071213,47.395893115226045,92.53483893925085,0.062302730441040566,0.06203731594134098,0.06068983615409463,0.06265435372977703
1307,AFY11707@N,47.07092875635567,28.39198877367485,67.24418393765096,36.61072236605441,26.897673575060384,39.59935276328334,30.63346157159655,62.76123834180756,10.460206390301261,58.278292745964166,67.99134153695819,35.116407167439945,13.448836787530192,50.0595591535846,33.62209196882548,75.46291753003052,63.5083959411148,6.724418393765096,49.31240155427737,68.73849913626543,0.06263506898599455,0.06299172932875392,0.06250504620509531,0.0647105561729233
1308,AHX25965@N,51.75619443671511,27.003231880025275,60.00718195561173,33.754039850031596,27.003231880025275,45.00538646670879,29.253501203360717,62.257451278947165,11.251346616677198,57.75691263227629,70.50843879784378,33.00395007558645,13.501615940012638,47.25565579004424,32.2538603011413,81.75978541452098,65.25781037672775,6.750807970006319,47.25565579004424,69.00825924895348,0.06127487936075782,0.06290494179726745,0.06159697126393407,0.06413343313289402
1309,AQD20755@N,52.53597771407666,26.26798885703833,59.290603420172225,36.02467043250971,28.519530759070186,43.52981010594923,28.519530759070186,65.29471515892384,10.507195542815332,57.03906151814037,67.5462570609557,36.02467043250971,14.259765379535093,47.28237994266899,31.52158662844599,84.05756434252265,63.79368722423594,6.75462570609557,47.28237994266899,68.29677102829964,0.06115156627364079,0.06265943139297384,0.0615796353707212,0.06409539961871201
1310,AIG54295@N,60.16464382357703,24.06585752943081,62.42081796696117,33.09055410296737,28.578205816199088,39.10701848532507,33.84261215076208,61.668759919166455,9.776754621331268,57.156411632398175,72.19757258829243,35.3467282463515,12.032928764715406,48.883773106656335,33.84261215076208,74.45374673167657,70.693456492703,7.520580477947129,45.12348286768277,60.91670187137174,0.060113395465239305,0.06263160264212943,0.061586494562674864,0.06361045953524355
1311,AGK89914@N,68.56527451782097,30.89204676077648,63.291022631834736,48.22173152901694,32.39897587105826,45.961337863594274,39.18015686732627,73.8395264038072,18.836613878522243,57.263306190707624,97.95039216831567,30.89204676077648,9.795039216831567,61.03062896641207,39.933621422467155,98.70385672345655,80.6207074000752,8.288110106549787,45.961337863594274,92.67614028232944,0.061848505320650275,0.061779943564255764,0.06061362280108638,0.062293373173117866
1312,AGZ48831@N,60.90174025749747,31.193574278230415,63.87255685542418,53.47469876268071,28.965461829785383,40.106024072010534,31.93627842771209,57.18821951008909,11.140562242225148,57.18821951008909,75.755823247131,44.56224896890059,12.6259705411885,61.64444440697915,46.04765726786395,72.78500664920429,69.07148590179591,8.169745644298441,37.13520747408383,69.07148590179591,0.06563734805582619,0.06636968482045774,0.061501240649892756,0.06378757699214684
1313,APV46157@N,51.83058545698281,25.539708775904572,59.342264508719445,38.30956316385686,27.793212491425564,43.5677385000725,27.793212491425564,64.6004398449351,10.516350672431294,55.58642498285113,69.10744727597708,36.056059448335866,14.272190198299613,48.074745931114485,30.79788411212022,85.63314118979768,63.09810403458776,6.760511146562975,46.57241012076716,69.85861518115074,0.061043253924652145,0.062366350864183996,0.06139237988190182,0.06403011015559809
1314,APU51847@N,52.460212018932324,25.4806744091957,59.20509642136648,35.97271681298216,27.728969210007083,40.46930641460494,28.478400810277545,63.70168602298925,11.990905604327388,56.20737002028463,67.44884402434155,38.22101161379355,13.489768804868312,48.71305401758001,33.72442201217078,80.93861282920987,65.94998082380063,6.744884402434156,47.96362241730955,68.19827562461202,0.06151325079810236,0.06357356724923265,0.061303036955017425,0.06417854472718584
1315,QBP43268@N,65.97401702861197,37.06405451045617,77.09323338174882,45.959427592965646,30.392524698574054,39.28789778108354,39.28789778108354,65.97401702861197,12.601778533555096,60.043768306938986,90.43629300551304,33.35764905941055,14.084340713973342,51.88967631463863,34.09893014961967,77.83451447195795,80.05835774258532,11.860497443345972,51.14839522442951,83.76476319363093,0.06628229781975706,0.06617355181280031,0.06339235938788469,0.06287070077043462
1316,QCQ19828@N,66.34320030697238,30.909900143021222,61.819800286042444,47.495700219764316,33.17160015348619,48.24960022325264,39.20280018139277,73.12830033836728,18.09360008371974,58.050300268600836,98.76090045697025,30.1560001395329,8.292900038371547,61.065900282554125,39.95670018488109,99.51480046045857,80.66730037325051,8.292900038371547,46.741800216276,94.99140043952863,0.061713899708437894,0.061934686293109484,0.060478072462891275,0.06197333804723893
1317,ATO98132@N,60.969424421564185,31.971771343015366,63.94354268603073,52.790599194281185,28.997653078548822,40.15059657029837,31.971771343015366,57.995306157097644,10.40941392563291,55.76471745874773,77.32707487613018,43.124714834764916,12.64000262398282,60.22589485544755,44.611773966998186,77.32707487613018,67.66119051661391,8.178825227283001,37.92000787194846,69.89177921496382,0.06481041286357117,0.06647183921212463,0.061698626306544685,0.06348955550112304
1318,ATO98145@N,69.5323555496691,28.411070009542218,53.83150107071157,50.09320238524549,27.663410272449003,45.60724396268619,29.90638948372865,59.06511923036408,11.214896056398244,51.58852185943192,79.25193213188092,40.373625803033676,12.710215530584676,53.08384133361835,38.878306328847245,71.02767502385555,79.99959186897414,8.971916845118596,38.13064659175403,73.2706542351352,0.06556775760991355,0.06542590248045123,0.05970696127134632,0.06163964154507257
1319,ATO98120@N,63.03969954665082,31.149028011286287,57.84819487810311,51.1734031613989,27.440810390895063,46.723542016929436,33.37395858352102,53.398333733633635,9.641365813017185,60.07312545033784,72.68106535966801,45.240254968772945,15.574514005643143,52.65669020955539,38.56546325206874,74.1643524078245,71.19777831151151,7.41643524078245,40.79039382430347,68.23120421519853,0.06580055387714433,0.06748393292123266,0.0620905043909397,0.06298148473243846
1320,QCQ19834@N,66.93632649809524,31.58792935865169,62.423765161145,48.1339875941359,33.092116470968435,45.87770692566078,39.108864920235426,74.45726205967898,18.80233890395934,57.911203824194764,98.52425585674693,30.835835802493314,8.273029117742109,60.91957804882826,39.8609584763938,97.02006874443019,79.7219169527876,8.273029117742109,46.62980048181916,94.01169451979669,0.0622850205988511,0.0622159457690328,0.060895229773544224,0.06251024770019842
1321,QCQ20008@N,69.41415971840179,30.934571178852973,64.13264756591471,46.02460590024467,33.198076387061725,46.77910763631425,39.98859201168799,75.45017360695847,20.37154687387879,54.3241249970101,98.8397274251156,30.180069442783388,9.054020832835016,61.11464062163636,39.98859201168799,96.57622221690684,82.24068923158474,8.299519096765431,46.02460590024467,92.80371353655893,0.06234330967467297,0.0611564679821863,0.06034200971282652,0.0616564765607295
1322,AHX26109@N,52.54252129815706,26.27126064907853,61.54981066355542,33.777335120243826,27.77247554331159,44.28583937987524,29.273690437544648,63.05102555778848,11.259111706747943,57.79677342797277,70.55710002895377,33.0267276731273,13.51093404809753,47.28826916834136,31.52551277889424,81.06560428858518,65.30284789913806,6.755467024048765,48.03887661545789,67.55467024048765,0.0609887123246118,0.06288589698282943,0.06150482584120388,0.06401311773482549
1323,AHX25974@N,51.80461743944459,26.277704498268996,61.56490768165879,33.78562006920299,27.779287612455796,44.296701868510596,29.280870726642593,63.06649079584559,12.012664913494397,58.56174145328519,70.57440636677958,33.03482851210959,13.514248027681198,47.29986809688419,32.28403695501619,80.33469660899378,65.31886546712579,6.757124013840599,47.29986809688419,67.57124013840598,0.06099842171382619,0.06274384903125058,0.061475214652120524,0.06399095750940292
1324,AGT17716@N,65.65982139489782,32.08377636341598,78.34410507345763,47.00646304407458,39.54511970374528,40.29125403777821,35.0683136995477,68.64435873102954,13.430418012592737,55.96007505246973,85.80544841378693,38.79898536971235,10.445880676461018,49.244866046173364,44.76806004197579,81.32864240958935,64.91368706086489,10.445880676461018,50.737134714239225,75.3595677373259,0.0631282855972981,0.06416328300787112,0.06293327660197315,0.06364082075992783
1325,AGT17727@N,65.65982139489782,32.08377636341598,78.34410507345763,47.00646304407458,39.54511970374528,40.29125403777821,35.0683136995477,68.64435873102954,13.430418012592737,55.96007505246973,85.80544841378693,38.79898536971235,10.445880676461018,49.244866046173364,44.76806004197579,81.32864240958935,64.91368706086489,10.445880676461018,50.737134714239225,75.3595677373259,0.0631282855972981,0.06416328300787112,0.06293327660197315,0.06364082075992783
1326,AGT17738@N,65.65982139489782,32.08377636341598,78.34410507345763,47.00646304407458,39.54511970374528,40.29125403777821,35.0683136995477,68.64435873102954,13.430418012592737,55.96007505246973,85.80544841378693,38.79898536971235,10.445880676461018,49.244866046173364,44.76806004197579,81.32864240958935,64.91368706086489,10.445880676461018,50.737134714239225,75.3595677373259,0.0631282855972981,0.06416328300787112,0.06293327660197315,0.06364082075992783
1327,AGT17749@N,65.64251142519521,32.07531808276584,78.3234511323352,46.99407067940111,39.534694381083476,40.28063201091524,34.31313097226113,68.62626194452226,13.426877336971746,55.94532223738228,85.78282743065283,38.78875675125171,10.443126817644691,49.23188356889641,44.756257789905824,81.30720165166224,64.89657379536344,10.443126817644691,50.72375882855993,76.08563824283989,0.06311385861747273,0.06436325506839242,0.06294595636830247,0.06363930011406863
1328,AHX25983@N,51.834724695592925,26.292976294865976,61.600687319400286,33.80525523625625,27.795432083144032,44.32244575420265,29.297887871422088,63.10314310767834,12.770874200363474,57.84454784870515,70.61542204906861,33.05402734211722,14.27332998864153,47.32735733075876,32.302799447978195,80.38138467287598,65.35682679009543,6.761051047251251,46.57612943661973,67.6105104725125,0.060779934226818974,0.06261803114249027,0.061534450537373754,0.06383968995428924
1329,AWV57054@N,69.28849467241338,30.878568277923353,61.004000744190044,48.2006919460267,32.38483990123669,46.69442032271336,38.40992639449003,74.56044535401006,18.82839529141668,56.48518587425004,97.90765551536674,31.631704089580023,9.037629739880007,61.004000744190044,39.91619801780336,99.41392713868007,79.83239603560672,8.28449392822334,46.69442032271336,93.38884064542673,0.062079290967249554,0.062084617992292694,0.060368667314438976,0.06233161206935161
1330,AKE53205@N,69.1959741006594,31.58946643725755,61.67467256797902,46.632069502618286,32.34159659052558,46.632069502618286,40.61502827647399,75.21301532680368,18.051123678432887,58.66615195490688,98.52905007811283,30.83733628398951,7.521301532680369,60.92254241471099,38.358637816669884,96.27265961830872,80.47792639967994,8.273431685948406,47.38419965588633,92.51200885196853,0.062367571449826346,0.0621408215980431,0.0607111474434404,0.06265030624065318
1331,ASV64375@N,63.78605813918933,36.02036224330691,87.04920875465838,60.03393707217819,37.521210670111365,38.2716348835136,34.51951381650246,69.03902763300492,13.507635841240093,67.53817920620047,100.55684459589847,33.01866538969801,10.505938987631183,50.278422297949234,39.77248331031805,86.29878454125615,94.55345088868064,17.25975690825123,50.278422297949234,97.55514774228956,0.06413325812750278,0.06250114720565936,0.061883707286826,0.06105767397778453
1332,ANA96039@N,67.7959801531559,35.01550623294865,61.09088321493169,52.895764734879876,32.78047392020725,43.21062471300046,35.01550623294865,70.0310124658973,12.665183105534618,49.91572165122467,88.65628173874232,37.99554931660386,15.645226189189822,55.13079704762128,43.21062471300046,95.36137867696654,70.7760232368111,7.450107709138011,58.11084013127648,74.50107709138011,0.06583174577584788,0.06563490940828665,0.061442489177508136,0.06208008472455632
1333,QCQ19858@N,65.42981579567372,30.834740777271524,60.165347858090776,48.13227828647262,33.09094132194993,46.628144590020355,38.35540925953287,74.45461797438733,19.553738053879503,57.15708046518624,98.52075711762365,32.33887447372379,9.776869026939751,62.42154840276918,39.107476107759005,99.27282396584978,78.21495221551801,8.272735330487482,45.87607774179422,94.76042287649298,0.06194260179821466,0.06207974708346032,0.06092742551268916,0.06298337737950115
1334,QCQ19810@N,65.44228737207388,31.592828386518423,61.68123637367882,48.14145277945664,33.097248785876445,46.637032380098624,39.86714058298753,72.96438936886398,18.80525499197525,58.672395574962785,98.53953615795031,30.0884079871604,8.274312196469111,62.433446573357834,39.114930383308526,100.04395655730833,78.22986076661705,8.274312196469111,46.637032380098624,94.02627495987626,0.06226075703977418,0.06225034189174061,0.0606438739188747,0.0626348274706005
1335,QDQ69173@N,50.3688395362629,24.0567591814987,59.39012422932491,36.08513877224805,27.81562780360787,43.60287601646639,29.31917525245154,62.39721912701225,9.021284693062013,57.88657678048124,66.15608774912143,36.83691249666988,15.78724821285852,48.1135183629974,32.326270150138875,81.1915622375581,66.15608774912143,6.765963519796509,48.1135183629974,69.91495637123059,0.06051734429695325,0.06209078713709296,0.06178441236636198,0.06383373177775754
1336,AHN49809@N,54.01807462678852,24.758284203944736,61.520584991620254,36.76230078767552,27.759288349877433,43.514560116024086,27.759288349877433,64.52158913755295,11.253765547247607,59.269831882170735,67.52259328348565,33.761296641742824,14.254769693180304,48.7663173714063,31.5105435322933,78.77635883073326,62.27083602810343,6.752259328348565,45.765313225473605,66.77234224700247,0.06096773760226111,0.06200461294750506,0.06238019542484043,0.06439641754221957
1337,AHX26163@N,52.584141593155984,26.292070796577992,61.59856586626844,33.804091024171704,27.794474842096733,44.3209193428029,29.296878887615478,61.59856586626844,12.01923236414994,57.84255575247158,70.6129901393809,33.05288900141233,13.521636409668682,47.325727433840385,32.30168697865296,81.1298184580121,65.35457598006529,6.760818204834341,47.325727433840385,68.35938407110278,0.06091066821900507,0.06264001980007831,0.061336900657772364,0.06391038856377301
1338,AJO26973@N,65.91274899394548,26.96430640661406,85.38697028761119,53.92861281322812,29.9603404517934,56.175638347112624,41.94447663251076,64.4147319713558,20.97223831625538,66.66175750524032,92.87705540055954,43.44249365510043,16.47818724848637,61.41869792617647,35.203400030857246,78.64589368595767,89.8810213553802,15.729178737191535,58.42266388099713,93.62606391185437,0.06401567067529636,0.06244063877139801,0.06094027406094399,0.06359490519752659
1339,AJO26983@N,65.88035526380774,27.699694826828253,83.84772488120984,54.65074925293142,29.945616029003517,54.65074925293142,42.672502841330015,63.634434061632476,20.96193122030246,65.13171486308265,94.32869049136107,44.16978364278019,16.470088815951936,59.891232058007034,32.94017763190387,83.09908448048476,89.83684808701055,15.721448415226847,58.39395125655686,93.58005009063599,0.06440230990668427,0.062363247524365756,0.06071177476795145,0.06388226707591059
1340,AJO26993@N,65.80372557781304,28.415245135873814,83.75019618994388,54.58718144523128,29.910784353551385,54.58718144523128,42.622867703810726,63.56041675129669,20.93754904748597,67.29926479549061,91.9756618871705,44.118406921488294,17.198701003292047,60.56933831594156,34.397402006584095,80.75911775458874,88.23681384297659,15.703161785614476,58.3260294894252,93.47120110484808,0.0645142997851672,0.06280194833127443,0.060869682872257115,0.06404446017251657
1341,AJO27003@N,64.42349682916681,26.967975416860526,84.6494783918122,53.93595083372105,29.964417129845028,55.4341716902133,42.69929441002916,63.67438640092068,20.97509199089152,65.92171768565906,92.88969310251959,44.94662569476754,17.229539849660892,60.67794468793618,35.20819012756791,80.90392625058158,89.89325138953508,15.731318993168639,58.4306134031978,93.63880353076571,0.06409209273521077,0.06250455429622166,0.06049984504680054,0.06379307967564139
1342,AJO27013@N,65.15216853320103,26.959518013738357,85.3718070435048,53.919036027476714,29.95502001526484,55.41678702823995,42.6859035217524,63.65441753243778,20.96851401068539,65.90104403358265,92.86056204732101,44.93253002289726,17.973012009158904,60.6589155309113,34.44827301755457,80.12967854083345,89.1161845454129,15.726385508014042,58.41228902976644,93.60943754770263,0.06417693163022939,0.06256181521662572,0.06051932523052997,0.06386642754099388
1343,AJO27023@N,65.91274899394548,26.96430640661406,85.38697028761119,53.92861281322812,29.9603404517934,56.175638347112624,41.94447663251076,64.4147319713558,20.97223831625538,66.66175750524032,92.87705540055954,43.44249365510043,16.47818724848637,61.41869792617647,35.203400030857246,78.64589368595767,89.8810213553802,15.729178737191535,58.42266388099713,93.62606391185437,0.06401567067529636,0.06244063877139801,0.06094027406094399,0.06359490519752659
1344,AWR92745@N,54.0416578912437,24.769093200153364,60.79686512764916,36.77835050931863,27.77140752744468,42.78297916390127,27.02082894562185,65.30033661858614,10.50810014551961,57.04397221853502,66.8014937822318,34.52661476385014,15.011571636456583,48.7876078184839,30.773721854735996,81.81306541868838,61.54744370947199,6.755207236405463,47.28645065483824,67.55207236405462,0.06116703389605405,0.06201669765163586,0.06199173736502064,0.0642459492644602
1345,APY26816@N,54.05451564631794,25.525743499650137,63.063601587370925,35.28558660245754,27.778014984913384,43.543915381756115,29.279529308422216,64.56511591087975,11.261357426316238,60.06057294035327,69.82041604316068,34.53482944070313,14.2643860733339,47.297701190528194,31.531800793685463,81.0817734694769,60.81133010210768,6.756814455789742,47.297701190528194,66.817387396143,0.060932117756751315,0.06165481290473598,0.06230033915592832,0.06435556842816866
1346,ASV64384@N,64.50948466660017,36.00529376740475,87.01279327122815,60.00882294567459,36.755404054225686,38.25562462786755,34.50507319376289,69.01014638752578,13.501985162776782,68.26003610070484,100.51477843400492,33.00485262012102,10.501544015493053,50.25738921700246,39.75584520150941,86.26268298440722,94.51389613943748,17.252536596881445,51.0074995038234,96.01411671307933,0.06424649036567841,0.06257785745090316,0.06190044520868675,0.06116492015379935
1347,QCQ19816@N,65.4375107191204,31.59052241612709,61.67673424101003,48.13793891981271,33.094833007371236,46.63362832856856,39.8642306679699,73.71121897096322,18.80388239055184,58.66811305852174,98.53234372649165,30.086211824882945,8.273708251842809,62.428889536632106,39.112075372347824,100.03665431773578,78.22415074469565,8.273708251842809,46.63362832856856,93.26725665713712,0.0622703765675069,0.062222395586772776,0.060632902364857105,0.0627190298587897
1348,AWV57048@N,65.4723274670805,31.607330501349207,62.46210551457105,47.41099575202381,33.11244147760393,45.90588477576909,39.88544087075019,74.50299332460885,18.813887203184052,57.19421709767952,97.83221345655707,30.102219525094483,8.278110369400983,61.709550026443694,40.63799635887755,99.3373244328118,79.77088174150038,8.278110369400983,46.65844026389645,94.06943601592026,0.06209454456963868,0.062115822900360704,0.06079550556976227,0.06243863883287631
1349,ALL27302@N,66.34500864336155,29.402901557853415,63.32932643229966,48.25091537699022,33.172504321680776,46.74307427145928,39.203868743804556,73.88421417101627,18.848013819136803,56.544041457410415,98.00967185951139,30.910742663384358,8.293126080420194,62.57540587953419,40.7117098493355,97.2557513067459,79.91557859314005,9.047046633185666,46.74307427145928,95.74791020121496,0.06206924253016341,0.06155920201250683,0.06036445705128293,0.06208654564057474
1350,APV46166@N,54.738899427991086,25.49482987057119,61.48753086431876,35.99270099374756,27.74437368268041,44.990876242184456,29.244069557419895,64.48692261379772,11.247719060546114,58.48813911483979,68.23616230064643,34.49300511900808,14.247110810025077,48.74011592903316,30.74376543215938,80.23372929856228,62.23737880168849,6.748631436327668,46.490572116923936,67.48631436327668,0.060883043958660496,0.06224657476194991,0.06244032406797236,0.0645821198416764
1351,AHW40030@N,63.29282592900252,30.892926941536945,64.04631195196684,46.716133423787575,33.15338501042989,46.716133423787575,39.18127319414442,73.84163025050294,18.837150574107895,57.264937745287995,97.95318298536104,30.892926941536945,8.288346252607473,61.78585388307389,39.934759217108734,99.46015503128967,79.86951843421747,8.288346252607473,46.716133423787575,97.19969696239673,0.061844573971645875,0.0619000815182781,0.060613305338353955,0.062156016207406316
1352,QCQ19996@N,70.11245665249062,30.90979271776468,64.0812775856097,45.98774038496696,32.417587484484905,46.741637768327074,39.95656131808605,76.14363571937153,20.355229350723082,55.03450898528833,98.76055722017495,30.155895334404565,9.04676860032137,61.81958543552936,39.20266393472593,96.49886507009461,81.42091740289233,8.292871216961256,45.98774038496696,91.97548076993392,0.06251445660049469,0.06137753471489794,0.060478223552792636,0.06173240177170057
1353,ARJ34226@N,69.80146751984931,30.772689981869053,73.55423459080896,48.0354185082834,32.27379681025291,49.53652533666725,33.774903638636765,73.55423459080896,13.509961455454706,56.29150606439461,84.81253580368788,39.77933095217219,13.509961455454706,51.037632165051114,44.28265143732376,83.31142897530403,73.55423459080896,8.25608755611121,60.79482654954618,69.05091410565738,0.06413452853633882,0.06496017359562868,0.060401317395996704,0.059950566280107725
1354,YP_009361857@N,69.80146751984931,30.772689981869053,73.55423459080896,48.0354185082834,32.27379681025291,49.53652533666725,33.774903638636765,73.55423459080896,13.509961455454706,56.29150606439461,84.81253580368788,39.77933095217219,13.509961455454706,51.037632165051114,44.28265143732376,83.31142897530403,73.55423459080896,8.25608755611121,60.79482654954618,69.05091410565738,0.06413452853633882,0.06496017359562868,0.060401317395996704,0.059950566280107725
