,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11
1028,AEL12221@N,37.799279516174934,18.37464976480726,40.949219475856175,25.199519677449956,19.424629751367675,28.87444963041141,19.949619744647883,43.04917944897701,9.449819879043734,41.99919946241659,50.39903935489991,23.099559704329128,9.449819879043734,33.07436957665307,22.57456971104892,55.12394929442178,46.724109401938456,4.724909939521867,33.07436957665307,46.724109401938456,0.04262106896212954,0.04399876063276711,0.04300916554640217,0.044663898815964415,0.0435390097033488,0.042208749186028904,0.04281537891851173,0.043124897943130715,0.044134921436319564,0.0433375998508244,0.04155655572436524
1029,ACT10896@N,45.5595816042438,20.70890072920173,51.25452930477428,41.41780145840346,20.70890072920173,37.793743830793154,30.54562857557255,43.48869153132363,13.460785473981124,43.48869153132363,68.33937240636571,31.063351093802595,12.425340437521038,39.86463390371333,24.332958356812032,57.98492204176485,60.57353463291506,10.872172882830908,39.86463390371333,65.23303729698544,0.04494229817742249,0.044990387085436304,0.0434298636510429,0.04449928301835729,0.04331120360362148,0.04526603829752323,0.043314228961949336,0.043429537169969494,0.04390340569152602,0.04299377480569821,0.04219746130741009
1030,ACT10970@N,45.981828155374416,21.699289691300287,53.73157447369594,41.331980364381494,20.665990182190747,38.23208183705288,32.03228478239566,40.29868085527196,13.432893618423986,42.8819296280458,67.16446809211993,29.449036009621818,12.916243863869218,40.81533060982673,23.76588870951936,56.31482324646979,59.4147217737984,10.849644845650143,39.78203110071719,65.61451882845563,0.044883893651664314,0.044697882331373465,0.04354407936017782,0.0448777948034425,0.04339713204701584,0.045107051761001854,0.04311447024340591,0.04366355641549038,0.04390909946923668,0.043613134628583156,0.042542150733839455
1031,ACT10865@N,44.898262884434786,21.67502346145128,54.187558653628194,39.73754301266067,20.642879487096454,36.64111108959621,31.480391217822092,42.31790294854773,13.417871666612696,43.86611891007996,65.02507038435382,30.44824724346727,12.385727692257873,40.253614999838085,23.739311410160923,59.86435051257972,59.86435051257972,10.83751173072564,40.253614999838085,65.02507038435382,0.04496809217742022,0.045146383353951734,0.043330898510698906,0.044591545564756495,0.0433328271886723,0.045180497776564056,0.04322949984410277,0.04407442847139923,0.044354988613096655,0.04245007454138062,0.043268776780545706
1032,ACT10937@N,46.593506632746966,20.19051954085702,53.32367981303264,40.38103908171404,20.708225170109763,37.27480530619758,31.58004338441739,42.45186159872502,15.013463248329579,42.96956722797776,66.78402617360399,31.062337755164645,12.942640731318603,40.38103908171404,24.332164574878973,59.53614736406557,59.018441734812825,10.871818214307627,39.34562782320855,64.19549802734026,0.0447660703971512,0.04471500994616524,0.04346414616123223,0.04478825937663455,0.04333814287767131,0.04497703626109869,0.04316865339838302,0.043873027557057416,0.044014713075931425,0.04275658811538309,0.0424327235805477
1033,ACT10927@N,40.62522617463957,19.270940621303385,45.312752271713364,31.771010213500176,19.270940621303385,30.20850151447558,26.04181165040998,33.85435514553298,9.375052194147592,38.02104500959857,56.25031316488556,25.000139184393582,10.937560893172192,34.89602761154937,19.791776854311586,49.47944213577896,53.12529576683636,6.770871029106595,30.729337747483775,54.68780446586096,0.04533189113228215,0.045099513743434926,0.04293988420550681,0.04509880441996201,0.0430967598384741,0.04539544787566209,0.04193132306870568,0.04268229608628698,0.0437343130896776,0.04196718666306685,0.04188634686874124
1034,ACT10916@N,44.687896251070335,21.304694724347485,59.237443867697884,40.011255945725765,20.265441323159802,35.334615640381195,27.540215131473577,43.12901614928881,17.667307820190597,44.687896251070335,67.55147107719934,29.618721933848942,11.431787413064503,41.050509346913444,24.42245492791053,55.080430262947154,63.914084173042454,10.912160712470662,38.97200254453808,63.39445747244861,0.04455143051752449,0.04450222904788701,0.042805820429604444,0.04436543464946528,0.04379182322552323,0.04539416725992012,0.042365531583188926,0.04341084931618269,0.0437283014622656,0.042555934842681414,0.04290177707191559
1035,ADL71446@N,46.20819882304523,21.806116298515725,58.1496434627086,38.4203001450039,20.767729808110214,37.90110689980114,30.113208221759812,43.61223259703145,13.49902437527164,44.650619087436965,69.57189485716923,27.517241995746037,11.941444639663374,42.57384610662594,23.363696034123993,55.034483991492074,62.30318942433065,10.383864904055107,39.977879880612164,64.89915565034443,0.045034315508381405,0.044320596319563615,0.04286835401957009,0.0441241846825409,0.04319082730067978,0.04573420918371012,0.04296464367181913,0.04321933042380821,0.043171117365208615,0.0434337484871292,0.04274542783483356
1036,ADL71455@N,44.79218510063122,20.83357446540987,57.29232977987715,41.66714893081974,20.83357446540987,36.97959467610252,28.12532552830333,43.22966701572548,17.187698933963144,44.271345738995976,68.22995637421734,28.646164889938575,11.979305317610677,39.06295212264351,25.521128720127095,55.72981169497141,63.54240211950011,10.937626594340182,39.06295212264351,64.5840808427706,0.044483224825704104,0.0441200107690025,0.042279843098360644,0.04463913587279057,0.043861568542942,0.04504920550284807,0.042531287894152094,0.04364416606628568,0.042950425598645356,0.042855131814351945,0.04274663837967019
1037,APO40579@N,38.15172527624956,20.106990348293685,43.822927682178545,34.02721443557393,20.106990348293685,28.871575884729396,21.653681913547047,43.30736382709409,9.280149391520164,38.667289131334016,49.49413008810754,29.902703594898302,10.826840956773523,43.30736382709409,26.809320464391583,56.71202405928989,47.431874667769726,4.640074695760082,30.418267449982757,50.52525779827644,0.04527554059198035,0.045413403224441935,0.0419547049017589,0.044512874790402585,0.04411361998862357,0.043095438277679275,0.04320273430943578,0.04483621034568628,0.044326087156126126,0.04328865555947649,0.04441687576993523
1038,ADO39828@N,48.22261829299612,22.296479425793905,58.07455106253296,38.37068552345928,20.74091109376177,37.33363996877119,31.6298894179867,44.07443607424376,12.444546656257062,45.630004406275894,66.37091550003767,26.9631844218903,12.963069433601106,39.92625385549141,24.889093312514124,56.00045995315678,61.70421050394127,10.88897832422493,40.963299410179495,62.741256058629354,0.04512404363603726,0.044026674797450316,0.04279545693101358,0.044157595972825335,0.043497884432883806,0.04571581094698579,0.04288227785436067,0.04358795305153787,0.043304747899054204,0.04364867406621456,0.04273610306759238
1039,ADO39839@N,42.5640473767077,21.28202368835385,56.57903858611145,41.00682613121839,20.762949939857414,35.297014897757606,29.06812991580038,43.08312112520414,13.49591746090732,44.12126862219701,67.99866105303303,29.06812991580038,14.53406495790019,39.96867863422552,24.915539927828895,60.73162857408293,60.73162857408293,10.900548718425142,40.48775238272196,62.80792356806868,0.044399909547606746,0.04423301615215651,0.0425703582760888,0.04459246638590864,0.04365568036372367,0.04526051650492284,0.04327244521429979,0.04331198541531027,0.04374599540894437,0.04319466553276179,0.04268921270184132
1040,AEB00715@N,34.963784224054514,19.83020597782196,44.878887212965495,28.17976638953647,18.786510926357646,31.83269906966157,18.786510926357646,43.31334463576902,6.784017834518039,40.704107007108234,47.488124841626274,24.004986183679218,8.871407937446667,32.876394121125884,22.961291132214903,51.662905047483534,46.44442979016196,4.696627731589412,33.920089172590195,48.009972367358436,0.043435723561582075,0.04406615404986349,0.04305357820222659,0.04525353462440191,0.04306125687967113,0.042482425890522674,0.04380911754080995,0.04327323574294927,0.04422337732582408,0.04376489152425606,0.04172917892573598
1041,ACZ71782@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1042,ACS44218@N,48.53285436440445,22.156303079402033,63.30372308400581,37.98223385040349,24.266427182202225,29.54173743920271,28.486675387802613,50.64297846720465,12.660744616801162,49.58791641580455,66.99644026390615,23.21136513080213,7.912965385500726,35.87210974760329,25.321489233602325,59.61100590410547,65.41384718680601,10.02308948830092,40.09235795320368,64.88631616110595,0.043862176365083216,0.043272432930366124,0.04277288018145359,0.04338832098726822,0.04178671562904273,0.044561721687146984,0.041967021377533394,0.04295751630424866,0.043256988878667385,0.04189567969216398,0.04274752026697733
1043,ADL71466@N,42.39739034491267,17.796435453420134,43.44423948923151,32.975748046043186,18.31986002557955,29.835200613086695,23.554105747173708,31.405474329564942,9.945066871028898,39.78026748411559,60.1938257983328,25.124379463651955,11.515340587507145,35.59287090684027,19.890133742057795,47.63163606650683,51.81903264378216,6.804519438072404,28.264926896608447,51.81903264378216,0.04496635047363071,0.04422193892791084,0.042525095198926575,0.04430709026356676,0.04289877175278868,0.04470146513313684,0.041909029936504014,0.043294945440741923,0.04378100797236804,0.04228291617551036,0.04168681656549942
1044,ADL71497@N,46.93985742838711,21.38371282848746,59.45715274262367,40.681209771268826,21.38371282848746,39.11654785698926,28.68546842845879,41.724317714121874,13.56040325708961,47.461411399813635,64.67269245688891,28.163914457032266,12.517295314236563,41.724317714121874,25.55614459989965,55.284720971211485,64.15113848546238,10.952633399956992,38.59499388556274,63.108030542609335,0.04458401785419136,0.04462449636145225,0.04267895828625971,0.044142112543077365,0.04294965249809065,0.04508005694457975,0.04270526788642018,0.04333855677981211,0.04287267273715257,0.04295655798789922,0.042513678694541424
1045,ADC35461@N,48.16955806646297,21.753993965499404,56.97474610011749,41.95413121917743,20.718089490951815,38.32846555826086,26.93351633823736,42.47208345645122,14.502662643666271,46.09774911736779,66.81583860831961,29.005325287332543,12.948805931844884,40.40027450735604,24.343755151868383,53.86703267647472,60.60041176103406,10.876996982749702,39.88232227008224,62.67222071012924,0.044791313617691564,0.044561949319237175,0.0429448472378682,0.044860619510883014,0.04293889475086283,0.0455215236926732,0.043214163849730536,0.043903413547575314,0.04314797465785646,0.04322305788935903,0.04294000465246731
1046,ADC35472@N,48.72244263462679,21.25127817042232,57.015624359669644,41.984232483029466,20.73295431260714,38.35596547832321,26.952840606389284,43.02088019865982,13.994744161009821,46.130823345550894,66.34545380034285,29.026136037649998,12.958096445379464,40.42926090958393,24.361221317313394,53.90568121277857,60.64389136437589,10.88480101411875,40.42926090958393,62.71718679563661,0.044711417117085595,0.04454897175292503,0.0427439317290279,0.04472976295846751,0.04298974492297081,0.045437920336120166,0.0433332656342528,0.04376119436265721,0.043318953889165124,0.043180049613480945,0.04292092986866827
1047,ACZ71752@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1048,ACZ71811@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1049,ACZ71931@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1050,ACZ71767@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1051,AHB73999@N,34.17567031001522,20.1947142740999,44.014120853807476,27.444098885315253,18.641274714553756,28.479725258346015,19.67690108758452,43.49630766729209,6.731571424699967,40.3894285481998,47.63881315941515,24.85503295273834,8.802824170761495,33.65785712349984,21.230340647130667,51.26350546502283,44.014120853807476,4.660318678638439,33.65785712349984,46.60318678638439,0.04364352871982435,0.04438332895896417,0.04369694076700353,0.04536867121936836,0.04328207337431933,0.042746393124756754,0.0444643349754342,0.04386704207203908,0.04466126859013297,0.0436764059691247,0.04239682571365037
1052,ADC35511@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1053,ADL71476@N,46.86436509328329,20.30789154042276,59.361529118158835,40.61578308084552,20.828606708125907,36.97077690692348,29.680764559079417,41.13649824854867,16.14217019879758,43.74007408706441,68.21368696911235,30.201479726782566,14.580024695688135,40.09506791314237,22.911467378938497,53.633662273424214,62.485820124377724,10.935018521766102,40.61578308084552,65.08939596289346,0.04471648392557105,0.04377755350704525,0.0425418558626444,0.045029088772302134,0.04338681847961207,0.04522589809823961,0.04284793389908116,0.04315613093891325,0.04371705460383162,0.04266053295423727,0.04222548125537455
1054,ADO39817@N,43.40368320149896,22.735262629356598,56.838156573391494,42.37026217289184,20.668420572142363,35.13631497264202,28.93578880099931,40.820130629981165,14.467894400499654,44.95381474440964,67.17236685946267,28.93578880099931,12.917762857588976,40.3034201156776,25.318815200874393,54.77131451617726,63.0386827450342,10.85092080037474,40.820130629981165,63.0386827450342,0.045191165277790636,0.044270740694792005,0.042753940438827166,0.04455874851028235,0.043693101893275556,0.04607018819410128,0.04324467154620413,0.04386282657719251,0.04338855497730341,0.043175196619279536,0.04308035096739228
1055,ADO39850@N,43.49509930293483,21.229750850242002,54.368874128668544,41.941702899258594,20.71195204901659,36.24591608577903,30.032330471074054,41.42390409803318,13.462768831860782,44.01289810416025,68.34944176175475,30.032330471074054,13.462768831860782,41.941702899258594,25.37214126004532,58.51126453847186,61.61805734582435,10.873774825733708,40.90610529680776,60.58245974337352,0.04533245886192277,0.04438516296284908,0.04256551024860539,0.04436672807920884,0.043181516518346966,0.04560811404149018,0.04294133960768962,0.043775539929673854,0.04365032619976672,0.04313752575173548,0.04325697657329636
1056,ADL71486@N,44.45381547665374,21.193098076079107,54.275007268007464,42.903100983282094,20.676193244955225,34.632623685300004,29.463575374061197,41.86929132103433,13.439525609220896,44.45381547665374,68.23143770835225,29.980480205185078,13.439525609220896,41.35238648991045,26.362146387317914,56.85953142362687,60.99477007261792,10.855001453601494,41.86929132103433,60.47786524149404,0.04524625144841237,0.04474181758976584,0.04301497941331336,0.04428093435958994,0.04350981673644029,0.04578339536954765,0.04292152512425222,0.04379730388877365,0.044066093268919,0.04314544239738001,0.0425876092797251
1057,ASV64340@N,45.47084907566354,25.08736500726264,60.105145329900076,42.33492844975571,25.08736500726264,26.655325320216555,23.519404694308726,48.08411626392006,9.930415315374795,47.56146282626876,68.99025376997226,22.996751256657422,7.31714812711827,35.54043376028874,27.700632195519166,61.15045220520268,65.33167970641313,12.021029065980015,35.54043376028874,66.89964001936704,0.044856417827205106,0.043719072717990436,0.04327718860491562,0.04266210153913396,0.04307574026743723,0.044888632389215734,0.04253953479883229,0.0434592972049974,0.044055215092320986,0.04156980678765894,0.04324355511898738
1058,ACZ71797@N,42.81249543493072,20.116714722437322,41.780869038908286,37.65436345481858,20.116714722437322,28.36972589061674,21.664154316470963,40.233429444874645,7.737197970168202,40.233429444874645,51.06550660311013,30.948791880672808,10.31626396022427,42.81249543493072,29.401352286639167,49.51806700907649,52.097132999132555,5.673945178123348,27.853912692605526,46.939001019020424,0.045412623868769424,0.04608604416068374,0.04200640257169524,0.04427058035670209,0.04461872315924208,0.043218915512772266,0.04284860487666661,0.044027438359986924,0.04386009260032035,0.04369393719868381,0.04414343932326399
1059,ACZ71826@N,42.78872602973474,20.105545965778976,41.75767239046402,37.63345783338116,20.105545965778976,28.353975079944707,21.65212642468505,40.72661875119331,7.7329022945303745,40.21109193155795,51.03715514390047,30.931609178121498,10.310536392707167,42.78872602973474,29.385028719215423,49.4905746849944,51.55268196353583,5.670795015988942,27.83844826030935,46.912940586817605,0.04536310284188381,0.04608328046557114,0.04202642220549154,0.0442937707655538,0.04467399850686187,0.04329571503524031,0.04283329198748398,0.04405423472460201,0.04380305463776168,0.04373732874356558,0.0443089804506259
1060,ACZ71841@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1061,ACZ71856@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1062,ACZ71871@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1063,ACZ71886@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1064,ACZ71901@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1065,ACZ71916@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1066,ACZ71946@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1067,ACZ71976@N,42.788196808061976,20.105297295354422,41.75715592112073,37.63299237335571,20.105297295354422,28.353624390884445,21.6518586257663,40.72611503417947,7.732806652059394,40.72611503417947,51.036523903592,30.931226608237576,10.310408869412525,42.788196808061976,29.384665277825697,49.48996257318012,51.552044347062626,5.670724878176888,27.32258350394319,46.39683991235636,0.045438784633253675,0.04600263874581734,0.04199360812270324,0.04433651884128278,0.044550949704658296,0.04347210914574459,0.04270846498985102,0.04416517578855923,0.04396460453128442,0.04356207001308948,0.04428463201312978
1068,ACZ72020@N,42.793110931487085,20.10760634130116,41.76195163193318,37.637314433717556,20.10760634130116,28.356880737732407,21.65434529063202,40.73079233237927,7.733694746654292,40.21521268260232,51.04238532791833,30.934778986617168,10.311592995539057,42.793110931487085,29.903619687063262,48.98006672881052,51.557964977695285,5.671376147546481,27.841301087955454,46.91774812970271,0.04534858037697382,0.046088001472719645,0.042026464107878296,0.0442912461227069,0.04465492451342592,0.04327673912049983,0.042844664957243817,0.04403923975178927,0.04380902464135504,0.04373982786174648,0.04430163729670812
1069,ACZ72050@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1070,ACZ72065@N,43.292697620545304,20.10018103811032,41.74652984838298,37.62341578928342,20.10018103811032,28.346409156309427,21.646348810272652,40.71575133360808,7.730838860811661,40.20036207622064,51.02353648135697,30.923355443246646,10.307785147748882,42.777308363157864,29.377187671084315,49.477368709194636,51.02353648135697,5.669281831261885,27.831019898921983,46.900422422257414,0.04540569800013109,0.0460862884832093,0.042018248374750614,0.04428696558921155,0.04470477169204551,0.04328941786448743,0.042876083791341835,0.044069305409108486,0.04383610866865711,0.04372791708731922,0.044309937652293734
1071,ACZ72093@N,43.2785841309744,20.09362834652383,41.732920412011026,37.61115049477537,20.09362834652383,28.337168180995143,21.6392920654872,40.70247793270212,7.728318594816857,40.18725669304766,51.00690272579126,30.913274379267428,10.304424793089142,43.2785841309744,29.367610660304056,49.46123900682789,51.00690272579126,5.6674336361990285,27.821946941340684,46.369911568901145,0.04542811421442825,0.046013694204058396,0.042057106462248146,0.04433628964002025,0.04476226092516435,0.043336710968157804,0.042910425001739465,0.04409236621483064,0.04376861132531416,0.043729553535282455,0.04434362785429896
1072,ACZ72180@N,42.78872602973474,20.105545965778976,41.75767239046402,37.63345783338116,20.105545965778976,28.353975079944707,21.65212642468505,40.72661875119331,7.7329022945303745,40.21109193155795,51.03715514390047,30.931609178121498,10.310536392707167,42.78872602973474,29.385028719215423,49.4905746849944,51.55268196353583,5.670795015988942,27.83844826030935,46.912940586817605,0.04536310284188381,0.04608328046557114,0.04202642220549154,0.0442937707655538,0.04467399850686187,0.04329571503524031,0.04283329198748398,0.04405423472460201,0.04380305463776168,0.04373732874356558,0.0443089804506259
1073,ASV64367@N,44.965218203357736,25.09686597396711,60.65075943708718,42.3509613310695,25.619717348424757,26.665420097340053,23.528311850594164,48.102326450103625,9.411324740237665,47.57947507564598,69.5392328028672,23.005460476136516,7.319919242407074,35.031042088662424,27.71112284625535,61.173610811544826,64.83357043274836,12.025581612525906,36.07674483757772,66.92497593057895,0.044824075881226395,0.04370094787787379,0.04315808945930508,0.04263398577298784,0.0431429200896958,0.0448478265978245,0.042454159555667816,0.04348612067161814,0.04411623160268342,0.04157752219445957,0.04320674583900967
1074,ASV64349@N,44.979626794947606,25.104907978575408,60.14717536533692,42.364532213846005,25.62792689479573,26.673964727236374,23.535851229914446,48.11774029226954,9.937359408186099,48.11774029226954,69.5615158573027,23.012832313694126,7.322264827084495,35.04226738676151,27.720002559677013,60.670194281557244,65.37736452754012,12.029435073067384,35.56528630298183,66.9464212762011,0.04480045485841201,0.04372210625125213,0.04314429148693718,0.04261234169133076,0.042963427536335405,0.04491351596538884,0.04245182900381744,0.04351797888009851,0.04402294210996427,0.04158014677112508,0.043252049225017165
1075,ASV64358@N,43.375986000720154,25.084907566681533,61.14446219378624,38.67256583196737,25.607509807654065,26.130112048626597,26.130112048626597,49.124610651418,11.497249301395703,47.55680392850041,67.93829132642915,24.03970308473647,7.839033614587979,37.104759109049766,27.697918771544195,58.53145098892358,66.37048460351156,11.497249301395703,35.01435014515964,65.84788236253902,0.044401292420146066,0.043844476217319996,0.043495193058667364,0.04306231397842396,0.04309426549305511,0.044952946776273636,0.04229400216287529,0.04342678284265725,0.04437321620822686,0.0414956618566529,0.04295760801316958
1076,AHI85760@N,36.741815040229895,17.846024448111663,41.99064576026274,26.24415360016421,19.420673664121516,30.443218176190484,19.420673664121516,45.13994419228244,7.873246080049262,40.415996544252884,47.23947648029558,25.194387456157642,11.022544512068968,33.59251660821019,22.045089024137937,57.73713792036126,43.56529497627259,4.723947648029558,33.067633536206905,47.76435955229886,0.04267118277390679,0.04383114704482067,0.0430428691672315,0.04475699761740456,0.04304082814033178,0.04255600258911238,0.04383000106099407,0.04333597119985798,0.04279810965415736,0.0428743054359952,0.04237951331290363
1077,AKN20490@N,36.71869604260369,17.83479522069322,41.439671248081304,26.227640030431203,19.40845362251909,30.424062435300197,19.40845362251909,45.111540852341676,7.8682920091293616,40.390565646864054,47.20975205477617,25.178534429213958,11.015608812781107,33.57137923895194,22.031217625562213,57.70080806694865,43.5378824505158,4.720975205477617,33.57137923895194,47.73430485538479,0.042634126196654666,0.04386368422007575,0.0431349288651492,0.04484659047617319,0.04305445747680593,0.04252009579962413,0.04391429476598491,0.04330247887158111,0.0428394515491567,0.042914282434661756,0.04242280873550848
