,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12
1673,AKJ22067@N,44.752981162665684,20.85082076896924,42.210198142059674,33.05617926787806,22.376490581332842,31.530509455514455,25.936386810181247,48.82143399563529,12.713915103030022,38.65030191321127,66.11235853575612,20.342264164848036,5.5941226453332105,41.70164153793848,26.953500018423647,67.63802834811972,54.4155566409685,5.5941226453332105,31.530509455514455,64.07813211927132,0.04175775585698588,0.04167712843101907,0.04076501498622083,0.041962065391686836,0.04015918057090009,0.04074311428945993,0.03989085290615601,0.04084474007151249,0.0417499202284618,0.040778214473160296,0.040901288312934866,0.04021412036030101
1674,ASL68953@N,45.4501440558842,23.713118637852627,41.99198092119736,36.557724566689465,20.74897880812105,39.521864396421044,21.737025418031575,42.980027531107886,11.36253601397105,36.557724566689465,57.80072667976578,26.183235162628943,9.880466099105261,33.59358473695789,29.641398297315785,55.330610154989465,49.40233049552631,4.9402330495526305,39.02784109146578,38.53381778651052,0.043259176202199094,0.04343299903000341,0.039909644731404216,0.039890833409477314,0.0422673934172906,0.042930462907662656,0.04180956205567791,0.041616750550938365,0.04274258757796413,0.04326539464845238,0.04230852803967051,0.04254336247399618
1675,ANC68207@N,44.205427303875155,20.832442752400937,41.15677714498722,33.0270433879527,22.356767831844905,31.502718308508733,26.421634710362163,49.79461926183638,13.210817355181081,38.10812698609927,66.56219513572006,20.832442752400937,6.0973003177758835,41.15677714498722,27.437851429991476,67.07030349553472,54.367594500168295,5.589191957961226,30.994609948694077,63.51354497683212,0.041804263383619235,0.04175119935026448,0.04094523478230972,0.04192047179079567,0.04019166146758185,0.04086505591051132,0.03977023024046792,0.04092001039846562,0.04170541041092491,0.04081190681733037,0.04085025136899629,0.04035594426407567
1676,AVV62537@N,40.22030035811191,19.60739642457956,46.253345411828704,33.18174779544233,21.618411442485154,35.192762813347926,21.618411442485154,49.26986793868709,10.055075089527978,35.69551656782433,59.324943028215074,27.65145649620194,12.568843861909974,37.20377783125352,29.662471514107537,65.35798808193186,45.7505916573523,4.52478379028759,36.701024076777124,46.7560991663051,0.04267620414688832,0.043432558556367316,0.04017305143449915,0.03965317109160035,0.04178509254020715,0.04174145367598031,0.040680482752393776,0.04150033989257092,0.04108740552978002,0.042419100544849514,0.04125486745325548,0.04084251790520877
1677,ALM09382@N,46.76991997712309,20.334747816140474,42.194601718491484,31.518859115017733,21.85985390235101,31.01049041961422,26.435172160982614,50.32850084494767,12.200848689684284,38.127652155263384,66.59629909786005,20.843116511543986,5.59205564943863,41.68623302308797,26.435172160982614,67.10466779326356,53.37871301736874,5.59205564943863,32.535596505824756,62.529349534631955,0.04169174726833061,0.0416411856757899,0.04062234268450093,0.04185180605841488,0.04031720749948585,0.041042160566080156,0.039799107022838724,0.04115356589765397,0.0416220041187889,0.040802740983101334,0.04096245117638208,0.04012498564512088
1678,AQX36342@N,45.81829067691185,20.872776863926507,42.76373796511773,32.07280347383829,21.890961101191216,31.56371135520594,26.981882287514754,50.909211863235384,12.727302965808846,38.69100101605889,66.18197542220601,19.345500508029446,6.109105423588247,41.23646160922066,26.4727901688824,66.18197542220601,53.96376457502951,5.600013304955892,31.56371135520594,64.14560694767658,0.041738015219272076,0.04172097554671885,0.04056118447453176,0.041791870631325945,0.04022478168145652,0.04105568881441699,0.03977457235208124,0.04082754488687136,0.041397390917055306,0.04077305823154654,0.04073047771198005,0.040312320900389574
1679,ATO98108@N,42.59240605931973,23.499258515486748,36.22802354470873,33.29061623027289,18.114011772354367,32.801048344533584,22.030554858268825,35.73845565896943,4.895678857393072,36.22802354470873,47.4880849167128,28.39493737287982,9.301789829046838,35.73845565896943,24.47839428696536,48.46722068819142,48.95678857393072,4.895678857393072,26.926233715661898,47.4880849167128,0.04394219101776467,0.045302980965537296,0.041397469600794524,0.042792492529516814,0.04245994769458214,0.042053637711994746,0.04124167645581163,0.042706307632307476,0.04271614816314801,0.04143873358882794,0.042042411047570755,0.04233811785283671
1680,AML40804@N,40.028476058399306,22.066980391168848,43.6207751918454,25.659279524614938,17.448310076738156,32.84387779150712,20.014238029199653,31.304321020030226,9.750526219353677,40.028476058399306,62.095456449568154,15.908753305261262,9.750526219353677,25.659279524614938,21.04060921018425,47.726259915783785,60.04271408759895,4.10548472393839,25.14609393412264,41.0548472393839,0.04252189630054135,0.04072508537188489,0.03981031373032421,0.039749679322622355,0.04103393541014961,0.041287318867071904,0.03875830180965732,0.040350866922383564,0.04126390378989401,0.03966825279412431,0.04102188602528285,0.04062296916376492
1681,AKJ21971@N,44.71113079909393,20.831322304123308,42.170725640054506,32.00910500389679,22.355565399546965,31.501023972088905,26.420213654010052,49.2838600853649,12.70202579519714,38.6141584173993,66.05053413502513,20.831322304123308,5.588891349886741,41.662644608246616,26.928294685817935,67.57477723044879,53.85658937163587,5.588891349886741,31.501023972088905,64.01821000779358,0.04175245852118115,0.04174755021952268,0.04084541855887518,0.041992764021083664,0.04023117739091688,0.040783817985781054,0.03981739360911551,0.04089985616892093,0.04171763165534133,0.04090816571270191,0.04086654321567048,0.040356191133003726
1682,AKJ22133@N,45.199265437276345,20.822133516048655,42.15212394712289,31.994985646611347,22.345704261125384,31.48712873158577,26.40855958133,49.262120757480965,12.696422875639422,39.104982456969424,65.51354203829942,20.822133516048655,5.586426065281346,41.64426703209731,26.916416496355577,67.03711278337616,53.832832992711154,5.586426065281346,31.48712873158577,63.48211437819712,0.04171156353882074,0.04177232144066924,0.040908366556251345,0.04189553145457585,0.04021259324661622,0.04080466215573715,0.03993237077388786,0.040858628447172675,0.041822405712417375,0.0410904613119665,0.04090305533763461,0.04023112499867353
1683,AKJ21791@N,44.625368330536745,21.298471248665265,42.089836039028974,31.947706872997898,22.312684165268372,31.440600414696345,26.369535831680803,49.18932645525073,11.66344854093574,38.540090830918096,65.92383957920201,20.28425833206216,5.578171041317093,41.582729580727424,26.876642289982357,66.93805249580512,54.26039103826627,5.578171041317093,32.45481333129945,63.895413745995796,0.04184783333293741,0.04177422489690556,0.04094452576682325,0.04204567772632216,0.04036189180732341,0.04090118856752541,0.040050630673911146,0.04093027477631996,0.04181322296109027,0.04079097481766729,0.04092820710463622,0.04050488926698397
1684,AML40825@N,40.08812403677365,22.099863251041885,44.713676810247534,25.697515408188238,17.474310477568004,32.892819722480944,20.044062018386825,31.35096879798965,9.76505585511153,39.574173728609885,62.18798728781554,15.418509244912944,9.76505585511153,25.697515408188238,20.558012326550593,48.31132896739389,60.13218605516048,4.111602465310118,25.183565100024474,41.116024653101185,0.04238694887736076,0.04075520916304042,0.0396489868490322,0.03963371726410286,0.04107771771619142,0.04116468498807119,0.038710684414129684,0.04027794739169063,0.04125144089495373,0.039600093068792655,0.04097834544394233,0.040563915764927384
1685,AML40832@N,39.56467794935517,22.094560413276263,44.70294781290779,25.691349317763095,17.470117536078906,32.88492712673676,20.039252467855214,31.343446167670976,9.248885754394715,39.05085096299991,62.68689233534195,15.414809590657859,9.762712740749977,25.691349317763095,20.553079454210476,48.29973671739462,60.11775740356565,4.110615890842095,25.691349317763095,41.619985894776214,0.042400767249976844,0.04083006703864468,0.03964485139104158,0.039689809577433004,0.04112316410333677,0.04111688158202626,0.038712626983825126,0.040323330288365794,0.04127411758819347,0.03955510598212625,0.0408624801787371,0.0406398116810313
1686,AKJ22193@N,44.18278368322932,20.82177162083221,42.659239418290376,32.50227765203076,22.34531588577115,30.978733387091822,26.408100592274995,49.261264566359124,12.696202207824516,38.596454711786535,66.02025148068749,20.82177162083221,5.5863289714427875,41.64354324166442,26.915948680587977,67.54379574562643,53.831897361175955,5.5863289714427875,31.4865814754048,63.98885912743557,0.04175960579129936,0.041799963666423155,0.04087946479557044,0.042007559343323085,0.04026123053652837,0.04082753082484249,0.03982042453021984,0.04092879416100265,0.04175985476896041,0.04091026263800189,0.04085318350488947,0.04034403712595805
1687,AOG30822@N,55.13129158396798,19.5793371980447,46.37211441642166,24.73179435542489,23.701302923948848,27.823268649853,21.640320060996775,42.76539440625553,10.304914314760369,26.277531502638944,60.28374874134816,18.033600050830646,14.942125756402536,29.884251512805072,36.58244581739931,53.585554436753924,51.52457157380185,7.728685736070277,31.429988660019127,62.344731604300236,0.04167704346712691,0.041655754147737215,0.03933164876177562,0.0404445191247953,0.040163919986878696,0.04179874011738787,0.03932236016368306,0.03947650944757416,0.04056396814184321,0.040451376154137235,0.0406049240936299,0.03926352065541222
1688,YP_009273005@N,55.13129158396798,19.5793371980447,46.37211441642166,24.73179435542489,23.701302923948848,27.823268649853,21.640320060996775,42.76539440625553,10.304914314760369,26.277531502638944,60.28374874134816,18.033600050830646,14.942125756402536,29.884251512805072,36.58244581739931,53.585554436753924,51.52457157380185,7.728685736070277,31.429988660019127,62.344731604300236,0.04167704346712691,0.041655754147737215,0.03933164876177562,0.0404445191247953,0.040163919986878696,0.04179874011738787,0.03932236016368306,0.03947650944757416,0.04056396814184321,0.040451376154137235,0.0406049240936299,0.03926352065541222
1689,AKJ22199@N,44.66348756741651,20.80912488936451,43.14086867307277,32.482536412666555,22.331743783708255,30.959917518322808,25.884521203843658,49.23134425044774,12.688490786197873,39.08055162148945,64.96507282533311,20.80912488936451,5.582935945927064,41.61824977872902,26.89960046673949,66.99523135112476,53.291661302031066,5.582935945927064,31.467457149770723,64.45753319388518,0.04172620620512213,0.041768458817405346,0.04110338421105795,0.04223176661257301,0.0401053570542383,0.04075277678362704,0.03989533759138871,0.040911740237158496,0.041856163470285555,0.040732687541728346,0.04090670160433473,0.04046978842316554
1690,ASU45851@N,43.37907526954812,22.43745272562834,38.39297466385293,32.90826399758823,20.94162254391978,34.9027042398663,22.93606278619786,45.87212557239572,10.47081127195989,36.39853442157486,59.833207268342235,25.42911308904545,10.47081127195989,35.89992436100534,30.913823755310155,67.31235817688501,45.87212557239572,4.986100605695186,37.894364603283414,47.36795575410427,0.043006189465977805,0.044002676269601866,0.03957586085397146,0.04108000048926378,0.042303573249482515,0.04166347607035165,0.04040607070940955,0.04017624857334713,0.04233642530261956,0.04311838759926752,0.04217019062769175,0.041550840219496815
1691,AJG44058@N,43.39402265746507,22.44518413317159,38.40620396120472,32.91960339531833,20.948838524293485,35.41351274344851,22.943966002797627,45.88793200559525,9.975637392520706,36.909858352326616,59.85382435512424,25.4378753509278,10.474419262146743,35.41351274344851,31.423257786440224,67.33555239951477,45.38915013596922,4.987818696260353,37.90742209157869,47.384277614473355,0.04297221404638531,0.04397210035680804,0.039536726642281764,0.04102405278939514,0.04232968222827499,0.04167485351954777,0.0403801653292285,0.04017823084822964,0.042345602091898145,0.04309730633262459,0.04215812888134132,0.04154906730794945
1692,AJG44069@N,43.31905354320328,22.904327160774148,38.33985198651325,32.86273027415422,20.912646538098137,34.85441089683023,22.904327160774148,45.808654321548296,9.958403113380065,36.84609151950624,59.75041868028039,25.393927939119166,10.456323269049069,35.35233105249923,31.368969807147206,67.21922101531544,45.310734165879296,4.9792015566900325,37.841931830844246,47.30241478855531,0.04296612386320954,0.04407218330698366,0.03964091210249083,0.04115742381370052,0.04242721186637343,0.04174672840345014,0.040433611064428665,0.04027323301608495,0.04240958355507074,0.04310494392348833,0.042266506263083176,0.041581383152632774
1693,AJG44080@N,43.36070872469134,22.427952788633455,38.37671921610613,32.8943307566624,20.93275593605789,34.88792656009648,22.926351739491974,45.85270347898395,9.967979017170425,36.88152236353057,59.80787410302254,25.9167454446431,10.466377968028945,35.386325510955004,31.399133904086835,67.28385836590036,45.35430452812543,4.983989508585212,37.87832026524761,47.347900331559515,0.04301577975507181,0.0439488006099895,0.03945537308172159,0.041031146313187696,0.04235538739299841,0.04173488140055273,0.040412782991863815,0.04023917933589541,0.04242840073235811,0.04313604167024834,0.04222587106574283,0.04161740479184846
1694,AJG44091@N,43.39402265746507,22.44518413317159,38.40620396120472,32.91960339531833,20.948838524293485,35.41351274344851,22.943966002797627,45.88793200559525,9.975637392520706,36.909858352326616,59.85382435512424,25.4378753509278,10.474419262146743,35.41351274344851,31.423257786440224,67.33555239951477,45.38915013596922,4.987818696260353,37.90742209157869,47.384277614473355,0.04297221404638531,0.04397210035680804,0.039536726642281764,0.04102405278939514,0.04232968222827499,0.04167485351954777,0.0403801653292285,0.04017823084822964,0.042345602091898145,0.04309730633262459,0.04215812888134132,0.04154906730794945
1695,AJG44102@N,43.38315856205391,22.43956477347616,38.39658861239254,32.911361667765036,20.94359378857775,35.40464664259572,22.938221768442297,45.876443536884594,9.973139899322739,36.90061762749413,59.838839395936425,25.431506743272983,9.973139899322739,35.40464664259572,30.41807669293435,67.81735131539462,45.876443536884594,4.986569949661369,37.8979316174264,47.87107151674914,0.04299065680053607,0.04397747097143102,0.03953309273834202,0.041026704155839394,0.04238524368805868,0.041703782154111906,0.040372491980808375,0.04020018367503737,0.04232096031763893,0.0431047218315894,0.04213481545031965,0.041592881270150296
1696,AJG44113@N,43.38315856205391,22.43956477347616,38.39658861239254,32.911361667765036,20.94359378857775,35.40464664259572,22.938221768442297,45.876443536884594,9.973139899322739,36.90061762749413,59.838839395936425,25.431506743272983,9.973139899322739,35.40464664259572,30.41807669293435,67.81735131539462,45.876443536884594,4.986569949661369,37.8979316174264,47.87107151674914,0.04299065680053607,0.04397747097143102,0.03953309273834202,0.041026704155839394,0.04238524368805868,0.041703782154111906,0.040372491980808375,0.04020018367503737,0.04232096031763893,0.0431047218315894,0.04213481545031965,0.041592881270150296
1697,ALA50088@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1698,ALA50095@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1699,ALA50102@N,38.034745225296675,18.256677708142405,45.64169427035601,24.34223694418987,19.77806751715427,22.820847135178006,19.77806751715427,39.55613503430854,5.578429299710179,38.54187516163396,51.72725350640348,18.256677708142405,6.085559236047468,30.93492611657463,18.763807644479694,54.26290318808992,48.177343952042456,5.578429299710179,27.892146498550893,58.82707261512552,0.043061970987195594,0.04273170866737389,0.039199025209587034,0.04140294107936618,0.04164238465654064,0.041916723226929346,0.03944430685933481,0.04040142503832417,0.040787966583135576,0.04030172017342175,0.041326893434273364,0.0406529977472286
1700,ASU45862@N,43.37907526954812,22.43745272562834,38.39297466385293,32.90826399758823,20.94162254391978,34.9027042398663,22.93606278619786,45.87212557239572,10.47081127195989,36.39853442157486,59.833207268342235,25.42911308904545,10.47081127195989,35.89992436100534,30.913823755310155,67.31235817688501,45.87212557239572,4.986100605695186,37.894364603283414,47.36795575410427,0.043006189465977805,0.044002676269601866,0.03957586085397146,0.04108000048926378,0.042303573249482515,0.04166347607035165,0.04040607070940955,0.04017624857334713,0.04233642530261956,0.04311838759926752,0.04217019062769175,0.041550840219496815
1701,ASU45818@N,43.37907526954812,22.43745272562834,38.39297466385293,32.90826399758823,20.94162254391978,34.9027042398663,22.93606278619786,45.87212557239572,10.47081127195989,36.39853442157486,59.833207268342235,25.42911308904545,10.47081127195989,35.89992436100534,30.913823755310155,67.31235817688501,45.87212557239572,4.986100605695186,37.894364603283414,47.36795575410427,0.043006189465977805,0.044002676269601866,0.03957586085397146,0.04108000048926378,0.042303573249482515,0.04166347607035165,0.04040607070940955,0.04017624857334713,0.04233642530261956,0.04311838759926752,0.04217019062769175,0.041550840219496815
1702,ANI69824@N,43.36070872469134,22.427952788633455,38.37671921610613,32.8943307566624,20.93275593605789,34.88792656009648,22.926351739491974,45.85270347898395,9.967979017170425,36.88152236353057,59.80787410302254,25.9167454446431,10.466377968028945,35.386325510955004,31.399133904086835,67.28385836590036,45.35430452812543,4.983989508585212,37.87832026524761,47.347900331559515,0.04301577975507181,0.0439488006099895,0.03945537308172159,0.041031146313187696,0.04235538739299841,0.04173488140055273,0.040412782991863815,0.04023917933589541,0.04242840073235811,0.04313604167024834,0.04222587106574283,0.04161740479184846
1703,AML40902@N,39.086078230092205,22.11449163018375,44.2289832603675,25.714525151376453,17.485877102935987,33.42888269678939,20.05732961807363,31.37172068467927,9.257229054495522,39.60036873311974,62.74344136935854,15.9430055938534,9.771519557523051,25.714525151376453,21.08591062412869,48.34330728458773,60.686279357248424,3.600033521192703,25.20023464834892,41.143240242202324,0.04223379224906115,0.04075122837594014,0.03956195352830642,0.039557527536258755,0.041070899838260885,0.04117752209526083,0.03867400979600899,0.040260792489819563,0.04124795702503014,0.0396561789174943,0.04092628699807821,0.040591348122951613
1704,QCQ19906@N,44.125952150569454,20.794988944521236,41.58997788904247,31.953275695239952,22.316573501437425,31.446080842934556,26.374132319880594,49.70509552592881,12.172676455329505,38.03961392290471,66.94972050431228,21.302183796826633,6.086338227664752,42.09717274134787,26.88132717218599,66.94972050431228,53.255459492066585,5.579143375359356,31.953275695239952,63.39935653817451,0.041849961986762385,0.04193782767610117,0.0409483850130407,0.042015732556217995,0.04004256884631282,0.0410206853002051,0.039757324093459806,0.040979255534753206,0.04173109419600244,0.04111020657459351,0.0409340520800063,0.04047805383714859
1705,QCQ19870@N,46.27263025072615,20.33961769262688,42.204706712200775,33.56036919283435,21.865089019573897,31.526407423571666,24.916031673467927,50.34055378925153,12.203770615576127,39.15376405830674,65.59526705872169,20.848108134942553,5.08490442315672,42.204706712200775,27.458483885046288,66.10375750103736,54.916967770092576,5.593394865472392,32.03489786588734,62.544324404827655,0.04189381626876548,0.04163369100260748,0.040689514648616414,0.04195548334160176,0.04014880901283231,0.04085035737518842,0.03959854085765905,0.04103155308743355,0.04163620539187587,0.04072601087171768,0.0410082554934205,0.04033732033260964
1706,AKJ22139@N,44.649882180359945,21.31017104062634,41.60557203169904,31.96525656093951,22.324941090179973,30.950486511385872,26.384021288394514,48.70896237857449,12.177240594643623,39.06864690781495,66.4674382457631,20.80278601584952,5.581235272544993,41.60557203169904,26.891406313171334,68.49697834487037,53.275427601565845,5.581235272544993,31.457871536162692,63.93051312187902,0.04183727527498498,0.04188651831425729,0.04084334525401126,0.042085417145201254,0.04020720873221591,0.04085919322264692,0.039833454035063456,0.0409726179104683,0.0418192172183034,0.040860756741016475,0.04091403948101315,0.040495931893999935
1707,AYR18505@N,47.953545869742136,23.72438585134611,49.9726425379418,29.781675855945114,22.714837517246274,35.83896586054412,21.70528918314644,47.44877170269222,11.609805842148095,33.31509502529453,61.5824483800899,23.21961168429619,9.590709173948428,34.82941752644429,29.276901688895197,48.45832003679205,60.57290004599006,7.066838338698841,28.77212752184528,65.11586754943932,0.04219913791011305,0.04175360650568519,0.04050111654328875,0.041765018136165205,0.041324073915268995,0.04095346083428108,0.04131155875219807,0.039858541782806504,0.04177487451165451,0.041563617029158686,0.04071926110388364,0.04150156592557932
1708,AYR18455@N,39.148530050117564,16.998703837551048,48.935662562646954,29.87650977508972,21.119601737563425,31.93695872509591,22.149826212566516,50.480999275151596,14.423142650043314,36.057856625108286,67.47970311270265,22.149826212566516,9.787132512529391,38.63341781261602,31.93695872509591,62.84369297518872,57.17745836267171,8.24179580002475,30.391622012591267,64.9041419251949,0.04195814158131142,0.04065359635219518,0.0398708841870763,0.03973545277618495,0.03987313928314959,0.04025019355658937,0.03994165601761253,0.04138122902834256,0.040927296434653614,0.04006226476402976,0.03974188716735269,0.04049202134995501
1709,AYR18493@N,45.259584573747816,25.64709792512376,50.79131157720588,30.17305638249854,22.629792286873908,37.213436205081535,22.629792286873908,45.259584573747816,8.046148368666278,33.190362020748395,62.860534130205295,21.12113946774898,9.554801187791204,36.20766765899825,27.65863501729033,51.29419585024752,61.35188131108037,7.040379822582993,28.664403563373615,62.860534130205295,0.042348783374848764,0.04173930282718297,0.04085415192065111,0.04189044884502246,0.04141184977088179,0.040932826136611325,0.041406914007285654,0.040304227335799525,0.04161771104164832,0.041836310402939725,0.04121486610250762,0.041558335192978316
1710,AYR18461@N,43.59254578421207,14.530848594737357,49.820052324813794,29.580656067858193,21.27731401372256,33.213368216542534,21.27731401372256,52.93380559511466,11.936054202819973,36.84608036522687,68.50257194661897,22.83419064887299,9.860218689286064,36.84608036522687,32.694409338159055,62.79402428440072,55.528599987032045,8.303342054135634,31.6564915813921,63.83194204116768,0.04134636656011703,0.040421439834652954,0.03929945820924901,0.03957363601811596,0.0399012007992822,0.04004191231858781,0.03954608754536485,0.04089436401638252,0.04066895422694514,0.03946425966707282,0.039654208947398156,0.040229233473354574
1711,AYR18436@N,48.092833287108206,23.287056117968184,50.62403503906127,29.36194032265554,22.78081576757757,35.943064877733505,21.768335066796347,47.586592936717594,11.643528058984092,33.918103476171055,61.76132274765475,23.287056117968184,9.11232630703103,34.93058417695228,29.86818067304615,48.59907363749882,61.25508239726414,7.087364905468578,28.855699972264926,64.79876484999843,0.04207027755881192,0.041567690720916504,0.04029686901048553,0.0416421260176349,0.04135655084419062,0.04072380645380314,0.041036925159838505,0.0398967623019816,0.041749323372350156,0.041435492336734464,0.04065697058588724,0.041326855246752815
1712,AYR18473@N,46.00573058808589,26.50330131704948,52.006478056097095,30.003737340056016,22.002740716041078,35.50442251906629,24.002989872044814,45.00560601008402,8.501058913015871,34.50429794106442,60.00747468011203,21.502678427040145,9.50118349101774,36.00448480806722,27.50342589505135,50.5062911890943,58.0072255241083,7.000872046013071,29.00361276205415,62.5077861251167,0.04263430859616362,0.04198085551661005,0.040963737435750484,0.041993972711214946,0.04195132771588481,0.04132137559857225,0.04146913568862091,0.04044254036366786,0.041930909843783434,0.04188772194871059,0.041491963363481474,0.04186986221660602
1713,AYR18487@N,47.76879619790089,25.644301116767846,52.29426110085992,30.16976601972688,22.124495081133045,36.20371922367225,20.6160067801467,44.24899016226609,9.553759239580177,34.192401489023794,61.34519090677799,22.124495081133045,9.553759239580177,35.70088979001014,29.16410715240265,51.791431667197806,57.32255543748107,7.039612071269604,29.16410715240265,63.356508641426444,0.04221495520933281,0.04218967947424928,0.040349763106836745,0.04235116024117281,0.041628507737197014,0.041369152150214264,0.04124264124852803,0.04059144142252154,0.04154716657762153,0.04158198917280874,0.041017740534915574,0.04108636946248701
1714,AYR18511@N,30.2150874285303,15.10754371426515,34.24376575233434,19.639806828544693,15.10754371426515,20.646976409495704,12.589619761887624,36.258104914236355,9.064526228559089,19.13622203806919,38.27244407613838,16.11471329521616,6.043017485706059,26.18640910472626,22.661315571397722,33.74018096185883,46.83338551422196,5.03584790475505,22.15773078092222,44.31546156184444,0.04129491597191607,0.04085955197739399,0.04113706648370952,0.042294074749899296,0.04146616540885599,0.040339312014061275,0.042168485687401176,0.040384067367368,0.04161423908254439,0.04211942453228357,0.040930736153115904,0.0418071700959457
1715,AYR18400@N,45.361059310928184,24.192564965828367,52.921235862749555,31.75274151764973,22.680529655464092,34.27280036825685,21.16849434509982,44.85704754080676,10.58424717254991,34.776812138378276,58.96937710420664,22.17651788534267,9.072211862185638,37.2968709889854,27.21663558655691,52.921235862749555,59.97740064444949,7.05616478169994,29.23268266704261,65.01751834566373,0.04225648429403729,0.041835924399144984,0.04062418158874749,0.04182579426601631,0.04167303277050249,0.04057173490693573,0.04111947197888883,0.04005960906772671,0.04171474031053811,0.04185008387779217,0.04112213849220029,0.04133503392604532
1716,AYR18481@N,46.94289878073171,24.228592919087333,52.495284658022555,31.29526585382114,22.714305861644373,35.333364673669024,22.20954350916339,45.933374075769734,10.095247049619722,33.31431526374508,59.05719524027538,20.69525645172043,9.590484697138736,37.35241408359297,27.761929386454234,50.9809976005796,60.57148229771833,7.0666729347338055,29.276216443897194,65.6191058225282,0.042180596867401374,0.04167826572015843,0.04069869604726037,0.04187529801159095,0.04167138998352959,0.04033718531481681,0.04113015288100178,0.03991014912790739,0.041888269289072036,0.0416687487809399,0.040872023865070085,0.041326871630265244
1717,AYR18499@N,48.008045444657164,23.75134879893565,50.53478467858648,29.31017511358016,22.74065310536392,35.37434927501054,21.72995741179219,47.5026975978713,11.623000476074893,33.858305734652944,61.652437307875516,23.246000952149785,9.096261242145568,34.86900142822468,29.815522960366028,48.51339329144303,61.14708946108965,7.074869855002108,28.804827266794298,64.6845243885907,0.0421710136294872,0.041674576424938325,0.04040312026749971,0.04170545400651861,0.04149216758609296,0.04077132279749438,0.04117095613754422,0.03989498248218484,0.041788350445596464,0.04150188290258195,0.04076265635926126,0.0413156701749353
1718,AYR18412@N,49.22134032655177,26.11744588755808,52.73715034987689,29.633255910883207,22.099377289472223,37.66939310705492,20.090342990429292,45.20327172846591,8.036137196171717,34.65584165849053,61.27554612080934,20.592601565190023,9.542912920453913,35.15810023325126,28.126480186601007,52.23489177511616,56.252960373202015,7.031620046650252,30.135514485643938,62.78232184509154,0.04237479648703372,0.04228512767489986,0.040623811013359094,0.04196665335879658,0.04141949292863737,0.04099028167429788,0.04145982694029828,0.04053093964325367,0.04186691280315249,0.041668968542328946,0.04103354350330917,0.041521070669900524
1719,AYR18442@N,45.95980675615234,23.737482610320438,54.54570472158739,30.30316928977077,22.727376967328077,34.34359186174021,21.21221850283954,45.95980675615234,10.10105642992359,34.34359186174021,59.596232936549185,22.222324145831898,9.596003608427411,37.37390879071729,27.272852360793696,52.02044061410649,60.60633857954154,7.070739500946513,29.29306364677841,64.64676115151097,0.04195043133301255,0.04188279945511861,0.0405582268801077,0.04161202822724065,0.04143240212568206,0.040424183115230196,0.04100611341061567,0.04025237682824709,0.041701565435233075,0.041996929259814526,0.04104240468867845,0.041087717744840005
1720,AYR18418@N,41.44941006247135,16.579764024988542,52.84799782965098,28.496469417949054,21.242822657016568,34.19576330153887,23.315293160140136,51.811762578089194,13.471058270303189,37.82258668200511,70.4639971062013,19.68846977967389,9.844234889836946,37.82258668200511,31.087057546853515,61.655997467926134,55.956703584336324,8.289882012494271,29.53270466951084,63.210350345268814,0.04187734247096242,0.04000721390217638,0.03947279288738695,0.04018085083677906,0.03987084606167254,0.04039829168367182,0.03959643203700685,0.04051871084645061,0.04089756999039905,0.039716005781720826,0.03947419806509513,0.03987211965578648
1721,AYR18406@N,47.769629005471614,25.644748202937393,52.29517280598998,30.67313020351335,22.12488080253422,36.20435040414691,20.113528002303838,44.24976160506844,9.553925801094323,34.192997603916524,61.3462604070267,22.12488080253422,9.553925801094323,35.70151220408931,29.16461560334056,51.79233460593238,57.32355480656593,7.039734800806342,29.16461560334056,63.35761320725708,0.042208935603327655,0.042187498513343955,0.040347350007878015,0.04234399958153729,0.04164232133430496,0.04137749081153133,0.04123945104303698,0.04060213447348805,0.04154310831305664,0.04157457276898802,0.04101462243161891,0.04108031506029237
